work_id,author_id,author_position,institutions,from_openalex
10.1109/tvcg.2020.3030336,A5083624725,3,"[""I2800006345""]",True
10.1109/tvcg.2020.3030336,A5012845744,4,"[""I2800006345""]",True
10.1109/tvcg.2020.3030336,A5065573589,5,"[""I2800006345""]",True
10.1109/tvcg.2020.3030336,A5019003563,6,"[""I2800006345""]",True
10.1109/tvcg.2020.3030336,A5019308726,7,"[""I2800006345"", ""I98358874""]",True
10.1109/tvcg.2020.3028975,A5017694658,1,"[""I926574661""]",True
10.1109/tvcg.2020.3028975,A5037571749,2,"[""I177969490""]",True
10.1109/tvcg.2020.3030414,A5101409834,1,"[""I139264467"", ""I66946132"", ""I2250650973""]",True
10.1109/tvcg.2020.3030414,A5100344647,2,"[""I139264467""]",True
10.1109/tvcg.2020.3030414,A5101506748,3,"[""I123900574"", ""I2799891827""]",True
10.1109/tvcg.2020.3030414,A5100393571,4,"[""I139264467"", ""I2250650973"", ""I66946132""]",True
10.1109/tvcg.2020.3030414,A5103242037,5,"[""I141371507""]",True
10.1109/tvcg.2020.3030414,A5042323667,6,"[""I83436808""]",True
10.1109/tvcg.2020.3030414,A5012388103,7,"[""I139264467""]",True
10.1109/tvcg.2020.3030411,A5109616081,1,"[""I4210144576"", ""I24943067""]",True
10.1109/tvcg.2020.3030411,A5057538550,2,"[""I4210144576"", ""I180825142""]",True
10.1109/tvcg.2020.3030411,A5022699013,3,"[""I4210144576"", ""I180825142""]",True
10.1109/tvcg.2020.3030411,A5062642598,4,"[""I162868743""]",True
10.1109/tvcg.2020.3030411,A5038943746,5,"[""I20231570""]",True
10.1109/tvcg.2020.3030393,A5078198844,1,"[""I76130692""]",True
10.1109/tvcg.2020.3030393,A5100344494,2,"[""I76130692""]",True
10.1109/tvcg.2020.3030393,A5100632219,3,"[""I76130692""]",True
10.1109/tvcg.2020.3030393,A5080701169,4,"[""I76130692""]",True
10.1109/tvcg.2020.3030393,A5100660205,5,"[""I4210145761""]",True
10.1109/tvcg.2020.3030393,A5010441587,6,"[""I76130692""]",True
10.1109/tvcg.2020.3030393,A5100326501,7,"[""I52357470""]",True
10.1109/tvcg.2020.3030393,A5058364844,8,"[""I76130692""]",True
10.1109/tvcg.2020.3030393,A5073986937,9,"[""I76130692"", ""I4210123185""]",True
10.1109/vast50239.2020.00013,A5042897510,1,"[""I162868743""]",True
10.1109/vast50239.2020.00013,A5002798053,2,"[""I162868743""]",True
10.1109/vast50239.2020.00013,A5102771812,3,"[""I162868743""]",True
10.1109/vast50239.2020.00013,A5069869295,4,"[""I183067930""]",True
10.1109/vast50239.2020.00013,A5086311840,5,"[""I162868743""]",True
10.1109/tvcg.2020.3030422,A5005494070,1,[],True
10.1109/tvcg.2020.3030422,A5043045895,2,[],True
10.1109/tvcg.2020.3030422,A5067858887,3,"[""I24603500""]",True
10.1109/tvcg.2020.3030422,A5043405353,4,[],True
10.1109/tvcg.2020.3030376,A5084148624,1,"[""I1333198813""]",True
10.1109/tvcg.2020.3030376,A5108428297,2,"[""I153267046"", ""I4387152675""]",True
10.1109/tvcg.2020.3030376,A5055750487,3,"[""I137230718"", ""I2799859273""]",True
10.1109/tvcg.2020.3030333,A5102819951,1,"[""I57206974""]",True
10.1109/tvcg.2020.3030333,A5025397194,2,"[""I223532165""]",True
10.1109/tvcg.2020.3030333,A5045433461,3,"[""I1338124936""]",True
10.1109/tvcg.2020.3030333,A5065645994,4,"[""I223532165""]",True
10.1109/tvcg.2020.3030333,A5048647256,5,"[""I223532165""]",True
10.1109/tvcg.2020.3030333,A5003584200,6,"[""I57206974""]",True
10.1109/tvcg.2020.3028953,A5062614232,1,"[""I83019370""]",True
10.1109/tvcg.2020.3028953,A5068366580,2,"[""I83019370""]",True
10.1109/tvcg.2020.3028953,A5000420564,3,"[""I83019370""]",True
10.1109/vast50239.2020.00015,A5079986783,1,"[""I139660479""]",True
10.1109/vast50239.2020.00015,A5101579765,2,"[""I139660479""]",True
10.1109/vast50239.2020.00015,A5080798381,3,"[""I139660479""]",True
10.1109/vast50239.2020.00015,A5101495078,4,"[""I76130692""]",True
10.1109/vast50239.2020.00015,A5100350503,5,"[""I-1""]",True
10.1109/vast50239.2020.00015,A5080765061,6,"[""I130769515""]",True
10.1109/vast50239.2020.00015,A5106723036,7,"[""I2252078561""]",True
10.1109/vast50239.2020.00015,A5016219620,8,"[""I4092182""]",True
10.1109/tvcg.2020.3030455,A5001966756,1,"[""I69048370""]",True
10.1109/tvcg.2020.3030455,A5101522343,2,"[""I114027177""]",True
10.1109/tvcg.2020.3030455,A5033866336,3,"[""I114027177""]",True
10.1109/tvcg.2020.3030455,A5077712580,4,"[""I114027177""]",True
10.1109/tvcg.2020.3030446,A5020020080,1,"[""I39586589""]",True
10.1109/tvcg.2020.3030446,A5039929397,2,"[""I39586589""]",True
10.1109/tvcg.2020.3030446,A5081381214,3,"[""I212119943""]",True
10.1109/tvcg.2020.3030429,A5061839283,1,"[""I66946132"", ""I1299303238""]",True
10.1109/tvcg.2020.3030429,A5019781916,2,"[""I27804330""]",True
10.1109/tvcg.2020.3030429,A5089605137,3,"[""I27837315""]",True
10.1109/tvcg.2020.3030429,A5034277315,4,"[""I66946132""]",True
10.1109/tvcg.2020.3030429,A5043405353,5,"[""I111979921""]",True
10.1109/tvcg.2020.3030407,A5087971684,1,"[""I185103710""]",True
10.1109/tvcg.2020.3030407,A5041908392,2,"[""I185103710""]",True
10.1109/tvcg.2020.3030407,A5027857474,3,"[""I185103710""]",True
10.1109/tvcg.2020.3030407,A5075722001,4,"[""I185103710""]",True
10.1109/tvcg.2020.3030405,A5014603089,1,"[""I223532165""]",True
10.1109/tvcg.2020.3030405,A5030758481,2,"[""I72951846""]",True
10.1109/tvcg.2020.3030405,A5015120030,3,"[""I155093810""]",True
10.1109/tvcg.2020.3030405,A5031057530,4,"[""I223532165""]",True
10.1109/tvcg.2020.3030405,A5008627422,5,"[""I223532165""]",True
10.1109/tvcg.2020.3030404,A5030239592,1,"[""I154099455""]",True
10.1109/tvcg.2020.3030404,A5058725831,2,"[""I154099455""]",True
10.1109/tvcg.2020.3030404,A5100609686,3,"[""I200769079""]",True
10.1109/tvcg.2020.3030404,A5100410058,4,[],True
10.1109/tvcg.2020.3030404,A5037110552,5,"[""I100066346""]",True
10.1109/tvcg.2020.3030404,A5036489223,6,"[""I189712700""]",True
10.1109/tvcg.2020.3030404,A5068526974,7,"[""I154099455""]",True
10.1109/tvcg.2020.3030402,A5000413604,1,"[""I219193219""]",True
10.1109/tvcg.2020.3030402,A5072794464,2,[],True
10.1109/tvcg.2020.3030402,A5069943922,3,[],True
10.1109/tvcg.2020.3030363,A5085147134,1,"[""I223532165""]",True
10.1109/tvcg.2020.3030363,A5084707380,2,"[""I223532165""]",True
10.1109/tvcg.2020.3030363,A5075651562,3,"[""I223532165""]",True
10.1109/tvcg.2020.3030363,A5047677160,4,"[""I223532165""]",True
10.1109/tvcg.2020.3030363,A5002575061,5,"[""I223532165"", ""I121980950""]",True
10.1109/tvcg.2020.3030363,A5059119847,6,"[""I4210151938""]",True
10.1109/tvcg.2020.3030363,A5072475394,7,"[""I4210151938""]",True
10.1109/tvcg.2020.3030363,A5009460413,8,"[""I223532165""]",True
10.1109/vast50239.2020.00011,A5014009990,1,"[""I90727586"", ""I76130692""]",True
10.1109/vast50239.2020.00011,A5045481063,2,"[""I90727586""]",True
10.1109/vast50239.2020.00011,A5101919507,3,"[""I90727586""]",True
10.1109/vast50239.2020.00011,A5101855382,4,"[""I90727586""]",True
10.1109/vast50239.2020.00011,A5100664249,5,"[""I90727586""]",True
10.1109/vast50239.2020.00011,A5102943951,6,"[""I90727586""]",True
10.1109/vast50239.2020.00011,A5101934910,7,"[""I90727586""]",True
10.1109/vast50239.2020.00011,A5071560359,8,"[""I139660479""]",True
10.1109/vast50239.2020.00011,A5100344494,9,"[""I76130692""]",True
10.1109/vast50239.2020.00010,A5074006931,1,"[""I84218800""]",True
10.1109/vast50239.2020.00010,A5018820623,2,"[""I151746483""]",True
10.1109/vast50239.2020.00010,A5025376488,3,"[""I26274970""]",True
10.1109/vast50239.2020.00010,A5037161857,4,"[""I84218800""]",True
10.1109/tvcg.2020.3030476,A5023392600,1,"[""I277688954"", ""I4210144804""]",True
10.1109/tvcg.2020.3030453,A5056362617,1,"[""I84218800""]",True
10.1109/tvcg.2020.3030453,A5037161857,2,"[""I84218800""]",True
10.1109/tvcg.2020.3030438,A5022892688,1,"[""I4210125789"", ""I56858762""]",True
10.1109/tvcg.2020.3030438,A5018764541,2,"[""I56858762"", ""I21449261""]",True
10.1109/tvcg.2020.3030438,A5081589998,3,"[""I56858762"", ""I4210125789""]",True
10.1109/tvcg.2020.3030438,A5039343836,4,"[""I21449261""]",True
10.1109/tvcg.2020.3030438,A5070422569,5,"[""I21449261""]",True
10.1109/tvcg.2020.3030438,A5008182880,6,"[""I4210125789"", ""I21449261""]",True
10.1109/tvcg.2020.3030438,A5074068834,7,"[""I56858762"", ""I4210125789""]",True
10.1109/tvcg.2020.3030438,A5002000124,8,"[""I56858762"", ""I4210125789""]",True
10.1109/tvcg.2020.3030438,A5022022242,9,"[""I21449261""]",True
10.1109/tvcg.2020.3030426,A5079152739,1,"[""I99464096""]",True
10.1109/tvcg.2020.3030426,A5087960974,2,"[""I99464096""]",True
10.1109/tvcg.2020.3030426,A5003045863,3,"[""I99464096""]",True
10.1109/tvcg.2020.3030426,A5085957643,4,"[""I99464096""]",True
10.1109/tvcg.2020.3030426,A5076331387,5,"[""I99464096""]",True
10.1109/tvcg.2020.3030385,A5005364495,1,"[""I84218800""]",True
10.1109/tvcg.2020.3030385,A5000189941,2,"[""I84218800""]",True
10.1109/tvcg.2020.3030385,A5069623056,3,"[""I84218800""]",True
10.1109/tvcg.2020.3030385,A5037161857,4,"[""I84218800""]",True
10.1109/tvcg.2020.3030383,A5089660348,1,"[""I44504214""]",True
10.1109/tvcg.2020.3030383,A5070684680,2,"[""I887064364""]",True
10.1109/tvcg.2020.3030383,A5051025031,3,"[""I83019370""]",True
10.1109/tvcg.2020.3030369,A5019333583,1,"[""I24603500""]",True
10.1109/tvcg.2020.3030369,A5008337640,2,"[""I24603500""]",True
10.1109/tvcg.2020.3030369,A5036518572,3,"[""I24603500""]",True
10.1109/tvcg.2020.3028892,A5024186179,1,"[""I44461941""]",True
10.1109/tvcg.2020.3028892,A5019293298,2,"[""I44461941""]",True
10.1109/tvcg.2020.3028892,A5055426585,3,"[""I44461941""]",True
10.1109/tvcg.2020.3028890,A5061311189,1,"[""I142606810"", ""I859038795""]",True
10.1109/tvcg.2020.3028890,A5037675411,2,"[""I859038795""]",True
10.1109/tvcg.2020.3030470,A5039910512,1,"[""I1304085615""]",True
10.1109/tvcg.2020.3030470,A5065331110,2,"[""I1304085615""]",True
10.1109/tvcg.2020.3030470,A5084707380,3,"[""I1304085615""]",True
10.1109/tvcg.2020.3030470,A5075651562,4,"[""I1304085615""]",True
10.1109/tvcg.2020.3030470,A5040060768,5,"[""I1304085615""]",True
10.1109/tvcg.2020.3030470,A5009460413,6,"[""I1304085615""]",True
10.1109/tvcg.2020.3030420,A5050632485,1,"[""I100066346""]",True
10.1109/tvcg.2020.3030420,A5109576204,2,"[""I100066346""]",True
10.1109/tvcg.2020.3030420,A5102902131,3,"[""I100066346""]",True
10.1109/tvcg.2020.3030420,A5038629539,4,"[""I100066346""]",True
10.1109/tvcg.2020.3030399,A5059755187,1,"[""I4210105990"", ""I135140700""]",True
10.1109/tvcg.2020.3030399,A5061113615,2,"[""I135140700"", ""I4210105990""]",True
10.1109/tvcg.2020.3030399,A5034209052,3,"[""I4210105990"", ""I135140700""]",True
10.1109/tvcg.2020.3030399,A5049298894,4,"[""I4210105990"", ""I135140700""]",True
10.1109/tvcg.2020.3030398,A5065218054,1,"[""I189712700""]",True
10.1109/tvcg.2020.3030398,A5074126331,2,"[""I189712700""]",True
10.1109/tvcg.2020.3030398,A5079507712,3,[],True
10.1109/tvcg.2020.3030398,A5073919282,4,"[""I189712700""]",True
10.1109/tvcg.2020.3030398,A5016219620,5,"[""I4092182""]",True
10.1109/tvcg.2020.3030377,A5101700128,1,"[""I99065089""]",True
10.1109/tvcg.2020.3030377,A5100379176,2,"[""I99065089""]",True
10.1109/tvcg.2020.3030377,A5100447162,3,[],True
10.1109/tvcg.2020.3030377,A5038943746,4,"[""I20231570""]",True
10.1109/tvcg.2020.3030377,A5080894318,5,"[""I99065089""]",True
10.1109/tvcg.2020.3030366,A5009949914,1,"[""I87182695""]",True
10.1109/tvcg.2020.3030366,A5016139323,2,"[""I87182695""]",True
10.1109/tvcg.2020.3030366,A5037162594,3,"[""I130701444"", ""I87182695""]",True
10.1109/tvcg.2020.3030366,A5017887628,4,"[""I175594653""]",True
10.1109/tvcg.2020.3030366,A5034838576,5,"[""I87182695""]",True
10.1109/tvcg.2020.3030366,A5070975377,6,"[""I175594653""]",True
10.1109/tvcg.2020.3030366,A5063230893,7,"[""I87182695""]",True
10.1109/tvcg.2020.3030366,A5065943691,8,"[""I87182695""]",True
10.1109/tvcg.2020.3030430,A5040019133,1,[],True
10.1109/tvcg.2020.3030430,A5017894606,2,[],True
10.1109/tvcg.2020.3030430,A5083806955,3,[],True
10.1109/tvcg.2020.3030412,A5001128245,1,"[""I84218800""]",True
10.1109/tvcg.2020.3030412,A5037161857,2,"[""I84218800""]",True
10.1109/tvcg.2020.3030412,A5110060027,3,"[""I1294297726""]",True
10.1109/tvcg.2020.3030412,A5003048902,4,"[""I1294297726""]",True
10.1109/tvcg.2020.3030400,A5065310344,1,"[""I100066346""]",True
10.1109/tvcg.2020.3030400,A5047790910,2,"[""I100066346""]",True
10.1109/tvcg.2020.3030400,A5073689447,3,[],True
10.1109/tvcg.2020.3030400,A5062786312,4,"[""I100066346""]",True
10.1109/tvcg.2020.3030400,A5037110552,5,"[""I100066346""]",True
10.1109/tvcg.2020.3030400,A5040353906,6,"[""I74973139""]",True
10.1109/tvcg.2020.3030379,A5055311360,1,"[""I102335020""]",True
10.1109/tvcg.2020.3030379,A5033421842,2,"[""I102335020""]",True
10.1109/tvcg.2020.3030379,A5026357260,3,"[""I102335020""]",True
10.1109/tvcg.2020.3030372,A5018442175,1,"[""I63966007""]",True
10.1109/tvcg.2020.3030372,A5112852462,2,"[""I76130692""]",True
10.1109/tvcg.2020.3030372,A5091296386,3,"[""I76130692""]",True
10.1109/tvcg.2020.3030372,A5009763002,4,"[""I66946132""]",True
10.1109/tvcg.2020.3030372,A5089451178,5,"[""I121934306""]",True
10.1109/tvcg.2020.3030372,A5074724644,6,"[""I63966007""]",True
10.1109/tvcg.2020.3030364,A5100454062,1,"[""I56590836"", ""I2801239119""]",True
10.1109/tvcg.2020.3030364,A5008149778,2,"[""I2801239119"", ""I56590836""]",True
10.1109/tvcg.2020.3030364,A5022380691,3,"[""I2801239119"", ""I56590836""]",True
10.1109/tvcg.2020.3030364,A5078536303,4,"[""I2801239119"", ""I56590836""]",True
10.1109/tvcg.2020.3030364,A5085695563,5,"[""I2801239119"", ""I56590836""]",True
10.1109/tvcg.2020.3028956,A5090268064,1,"[""I22299242""]",True
10.1109/tvcg.2020.3028956,A5015877702,2,"[""I36258959"", ""I-1"", ""I150209017""]",True
10.1109/tvcg.2020.3028956,A5071602354,3,"[""I1307098950""]",True
10.1109/tvcg.2020.3028956,A5069861564,4,"[""I22299242""]",True
10.1109/tvcg.2020.3028956,A5005438899,5,"[""I36258959"", ""I150209017""]",True
10.1109/tvcg.2020.3030451,A5043608701,1,"[""I4210144839""]",True
10.1109/tvcg.2020.3030451,A5013856888,2,"[""I4210144839""]",True
10.1109/tvcg.2020.3030451,A5030066648,3,"[""I4210144839""]",True
10.1109/tvcg.2020.3030449,A5100609686,1,"[""I200769079"", ""I889458895""]",True
10.1109/tvcg.2020.3030449,A5067755451,2,"[""I40120149""]",True
10.1109/tvcg.2020.3030449,A5112506607,3,"[""I40120149""]",True
10.1109/tvcg.2020.3030449,A5091466289,4,"[""I200769079"", ""I889458895""]",True
10.1109/tvcg.2020.3030449,A5100337178,5,"[""I40120149""]",True
10.1109/tvcg.2020.3030425,A5052486843,1,"[""I51441396""]",True
10.1109/tvcg.2020.3030425,A5002833686,2,"[""I51441396""]",True
10.1109/tvcg.2020.3030425,A5014375244,3,"[""I206945453""]",True
10.1109/tvcg.2020.3030425,A5027915931,4,"[""I51441396""]",True
10.1109/tvcg.2020.3030425,A5075539047,5,"[""I51441396""]",True
10.1109/tvcg.2020.3030391,A5089177147,1,"[""I63966007""]",True
10.1109/tvcg.2020.3030391,A5034972111,2,[],True
10.1109/tvcg.2020.3030391,A5038043083,3,"[""I4210098141""]",True
10.1109/tvcg.2020.3030391,A5061164871,4,"[""I4210098141""]",True
10.1109/tvcg.2020.3030391,A5101500495,5,"[""I4210098141""]",True
10.1109/tvcg.2020.3030391,A5081008532,6,[],True
10.1109/tvcg.2020.3030388,A5061570075,1,"[""I76198965""]",True
10.1109/tvcg.2020.3030388,A5009889779,2,"[""I4387153937"", ""I2802076133""]",True
10.1109/tvcg.2020.3030388,A5068022404,3,[],True
10.1109/tvcg.2020.3030388,A5005017697,4,"[""I76198965""]",True
10.1109/tvcg.2020.3030345,A5043045895,1,[],True
10.1109/tvcg.2020.3030345,A5087146581,2,"[""I107077323""]",True
10.1109/tvcg.2020.3030345,A5112562638,3,"[""I107077323""]",True
10.1109/tvcg.2020.3030345,A5043405353,4,[],True
10.1109/tvcg.2020.3030436,A5081576889,1,"[""I145847075""]",True
10.1109/tvcg.2020.3030436,A5057757147,2,"[""I179863766""]",True
10.1109/tvcg.2020.3030436,A5022294742,3,"[""I71920554""]",True
10.1109/tvcg.2020.3030431,A5078987756,1,"[""I131249849""]",True
10.1109/tvcg.2020.3030431,A5050543367,2,"[""I131249849""]",True
10.1109/tvcg.2020.3030431,A5100333760,3,"[""I131249849""]",True
10.1109/tvcg.2020.3030431,A5026074051,4,"[""I131249849""]",True
10.1109/tvcg.2020.3030421,A5036159118,1,"[""I2613432""]",True
10.1109/tvcg.2020.3030421,A5032598257,2,"[""I2613432""]",True
10.1109/tvcg.2020.3030386,A5088492233,1,"[""I189712700""]",True
10.1109/tvcg.2020.3030386,A5071098711,2,"[""I189712700""]",True
10.1109/tvcg.2020.3030386,A5019671636,3,"[""I189712700""]",True
10.1109/tvcg.2020.3030386,A5012353622,4,"[""I4210114058""]",True
10.1109/tvcg.2020.3030386,A5073919282,5,"[""I189712700""]",True
10.1109/tvcg.2020.3030384,A5101657309,1,"[""I149910238""]",True
10.1109/tvcg.2020.3030384,A5026193206,2,"[""I149910238""]",True
10.1109/tvcg.2020.3030384,A5102759669,3,"[""I149910238""]",True
10.1109/tvcg.2020.3030384,A5100383960,4,"[""I59553526""]",True
10.1109/tvcg.2020.3030384,A5038957718,5,"[""I59553526""]",True
10.1109/tvcg.2020.3030384,A5062034448,6,"[""I200870766""]",True
10.1109/tvcg.2020.3030384,A5103818338,7,"[""I200870766""]",True
10.1109/tvcg.2020.3030357,A5053862853,1,"[""I138006243""]",True
10.1109/tvcg.2020.3030357,A5051501490,2,"[""I1282311441""]",True
10.1109/tvcg.2020.3030357,A5074020575,3,"[""I1282311441""]",True
10.1109/tvcg.2020.3030357,A5109687011,4,"[""I1282311441""]",True
10.1109/tvcg.2020.3030357,A5009771339,5,"[""I138006243""]",True
10.1109/tvcg.2020.3028955,A5088801169,1,"[""I926574661""]",True
10.1109/tvcg.2020.3028955,A5029495631,2,"[""I40120149""]",True
10.1109/tvcg.2020.3028955,A5063964395,3,"[""I1343871089""]",True
10.1109/tvcg.2020.3028955,A5012964681,4,"[""I2800289517""]",True
10.1109/tvcg.2020.3028955,A5029336209,5,"[""I926574661""]",True
10.1109/tvcg.2020.3028894,A5100442802,1,"[""I124055696"", ""I202697423""]",True
10.1109/tvcg.2020.3028894,A5045593944,2,"[""I202697423""]",True
10.1109/tvcg.2020.3028894,A5034680150,3,"[""I1294671590"", ""I277688954"", ""I102197404""]",True
10.1109/tvcg.2020.3028894,A5015615908,4,"[""I124055696""]",True
10.1109/tvcg.2020.3028894,A5110687741,5,"[""I202697423""]",True
10.1109/tvcg.2020.3028893,A5100338921,1,"[""I4210143137""]",True
10.1109/tvcg.2020.3028893,A5100323369,2,"[""I4210143137""]",True
10.1109/vast50239.2020.00012,A5101637594,1,"[""I219193219""]",True
10.1109/vast50239.2020.00012,A5008112425,2,"[""I219193219""]",True
10.1109/vast50239.2020.00012,A5101512458,3,"[""I84653119""]",True
10.1109/vast50239.2020.00012,A5075473605,4,"[""I243754102""]",True
10.1109/vast50239.2020.00012,A5000175003,5,"[""I219193219""]",True
10.1109/vast50239.2020.00012,A5070883643,6,"[""I199693650""]",True
10.1109/vast50239.2020.00012,A5050595151,7,"[""I188538660"", ""I2802236040""]",True
10.1109/vast50239.2020.00012,A5000123743,8,"[""I219193219""]",True
10.1109/vast50239.2020.00012,A5018584803,9,"[""I8692664""]",True
10.1109/vast50239.2020.00008,A5020005843,1,"[""I84218800""]",True
10.1109/vast50239.2020.00008,A5065789205,2,"[""I1334627681""]",True
10.1109/vast50239.2020.00008,A5061885176,3,"[""I1334627681""]",True
10.1109/vast50239.2020.00008,A5007603754,4,"[""I1334627681""]",True
10.1109/vast50239.2020.00008,A5037161857,5,"[""I84218800""]",True
10.1109/tvcg.2020.3030452,A5022783388,1,"[""I98358874""]",True
10.1109/tvcg.2020.3030452,A5048229839,2,"[""I98358874""]",True
10.1109/tvcg.2020.3030368,A5071777317,1,"[""I154099455""]",True
10.1109/tvcg.2020.3030368,A5103268247,2,"[""I154099455""]",True
10.1109/tvcg.2020.3030368,A5100425172,3,"[""I223532165""]",True
10.1109/tvcg.2020.3030368,A5100410058,4,[],True
10.1109/tvcg.2020.3030368,A5010714340,5,"[""I20231570""]",True
10.1109/tvcg.2020.3030368,A5073619125,6,"[""I100066346""]",True
10.1109/tvcg.2020.3030368,A5068526974,7,"[""I154099455""]",True
10.1109/tvcg.2020.3030355,A5085246385,1,"[""I138006243""]",True
10.1109/tvcg.2020.3030355,A5006952113,2,"[""I138006243""]",True
10.1109/tvcg.2020.3030355,A5009771339,3,"[""I138006243""]",True
10.1109/tvcg.2020.3028954,A5101640687,1,"[""I78650965""]",True
10.1109/tvcg.2020.3028954,A5000173125,2,"[""I78650965""]",True
10.1109/tvcg.2020.3030373,A5100727864,1,"[""I138006243""]",True
10.1109/tvcg.2020.3030373,A5006196334,2,"[""I138006243""]",True
10.1109/tvcg.2020.3030373,A5003147292,3,"[""I138006243""]",True
10.1109/tvcg.2020.3030373,A5055025904,4,"[""I138006243""]",True
10.1109/tvcg.2020.3028958,A5004845067,1,"[""I55732556""]",True
10.1109/tvcg.2020.3028958,A5101409792,2,"[""I55732556""]",True
10.1109/tvcg.2020.3028958,A5068043486,3,"[""I157725225""]",True
10.1109/tvcg.2020.3028958,A5005663679,4,"[""I33213144""]",True
10.1109/tvcg.2020.3028958,A5026799813,5,"[""I55732556""]",True
10.1109/tvcg.2020.3030466,A5091569809,1,"[""I223822909""]",True
10.1109/tvcg.2020.3030466,A5011941798,2,"[""I223822909""]",True
10.1109/tvcg.2020.3030389,A5042938029,1,"[""I4432739""]",True
10.1109/tvcg.2020.3030389,A5072464496,2,"[""I4432739""]",True
10.1109/tvcg.2020.3030389,A5000755776,3,"[""I4432739""]",True
10.1109/tvcg.2020.3030356,A5022655122,1,"[""I21449261""]",True
10.1109/tvcg.2020.3030356,A5031874754,2,"[""I21449261""]",True
10.1109/tvcg.2020.3030356,A5080089561,3,"[""I21449261""]",True
10.1109/tvcg.2020.3030356,A5002378541,4,"[""I21449261""]",True
10.1109/tvcg.2020.3030356,A5007804770,5,"[""I4432739""]",True
10.1109/tvcg.2020.3030356,A5022022242,6,"[""I21449261""]",True
10.1109/tvcg.2020.3030409,A5001186358,1,"[""I1343190059""]",True
