author_id,openalex_author_id_url,display_name,orcid,source
A5076622540,https://openalex.org/A5076622540,Subhashis Hazarika,https://orcid.org/0000-0003-0575-9318,openalex
A5056610892,https://openalex.org/A5056610892,Ching‐shan Chou,https://orcid.org/0000-0001-8954-4845,openalex
A5100344522,https://openalex.org/A5100344522,Wei Chen,https://orcid.org/0000-0003-0065-3610,openalex
A5111998339,https://openalex.org/A5111998339,Yi‐shan Lin,,openalex
A5032121234,https://openalex.org/A5032121234,Dan Goldwasser,https://orcid.org/0000-0001-9326-8601,openalex
A5035319717,https://openalex.org/A5035319717,Sarkis Halladjian,,openalex
A5078150260,https://openalex.org/A5078150260,Haichao Miao,https://orcid.org/0000-0001-6580-2918,openalex
A5031138186,https://openalex.org/A5031138186,David Kouřil,https://orcid.org/0000-0003-4043-3487,openalex
A5061526935,https://openalex.org/A5061526935,P. Samuel Quinan,,openalex
A5038032626,https://openalex.org/A5038032626,Ian T. Ruginski,https://orcid.org/0000-0001-5117-8210,openalex
A5013181392,https://openalex.org/A5013181392,Sarah H. Creem Regehr,https://orcid.org/0000-0001-7740-1118,openalex
A2623901632,https://openalex.org/A2623901632,Frederik L Dennig,https://orcid.org/0000-0003-1116-8450,openalex
A2311807805,https://openalex.org/A2311807805,Tom Polk,,openalex
A2965587659,https://openalex.org/A2965587659,Zudi Lin,https://orcid.org/0000-0003-4176-8035,openalex
A2806002416,https://openalex.org/A2806002416,Tobias Schreck,https://orcid.org/0000-0003-0778-8665,openalex
A1847723389,https://openalex.org/A1847723389,Michael Behrisch,https://orcid.org/0000-0002-1102-103X,openalex
A5001225767,https://openalex.org/A5001225767,Mustafa Hajij,https://orcid.org/0000-0002-2625-9286,openalex
A5045099476,https://openalex.org/A5045099476,Peter Hanula,,openalex
A5083540777,https://openalex.org/A5083540777,Timothy Luciani,https://orcid.org/0000-0003-0265-684X,openalex
A5047111624,https://openalex.org/A5047111624,Baher Elgohari,https://orcid.org/0000-0001-7694-6466,openalex
A5089122189,https://openalex.org/A5089122189,Hesham Elhalawani,https://orcid.org/0000-0001-9848-2623,openalex
A5053909459,https://openalex.org/A5053909459,David M. Vock,https://orcid.org/0000-0002-5459-9579,openalex
A5034425070,https://openalex.org/A5034425070,Seth Johnson,,openalex
A5022812959,https://openalex.org/A5022812959,Francesca Samsel,https://orcid.org/0000-0002-8596-6159,openalex
A5051077300,https://openalex.org/A5051077300,Gregory Abram,https://orcid.org/0000-0002-9879-4253,openalex
A5077567327,https://openalex.org/A5077567327,Daniel Olson,,openalex
A5021291098,https://openalex.org/A5021291098,Andrew Solis,https://orcid.org/0000-0002-8917-2874,openalex
A5056785481,https://openalex.org/A5056785481,Bridger Herman,,openalex
A5020713416,https://openalex.org/A5020713416,Phillip Wolfram,https://orcid.org/0000-0001-5971-4241,openalex
A5069089076,https://openalex.org/A5069089076,Christophe Lenglet,https://orcid.org/0000-0003-4646-3185,openalex
A5041529907,https://openalex.org/A5041529907,Rafael Veras,https://orcid.org/0000-0003-2253-1956,openalex
A5100382905,https://openalex.org/A5100382905,Dong Sun,https://orcid.org/0000-0003-3945-4037,openalex
A5055175414,https://openalex.org/A5055175414,Yuanzhe Chen,,openalex
A5062026103,https://openalex.org/A5062026103,Jia Zeng,https://orcid.org/0000-0001-9980-492X,openalex
A5109233250,https://openalex.org/A5109233250,Mingxuan Yuan,,openalex
A5003975427,https://openalex.org/A5003975427,Ting Chuen Pong,https://orcid.org/0000-0002-1699-8587,openalex
A5048919402,https://openalex.org/A5048919402,Mingming Fan,https://orcid.org/0000-0002-0356-4712,openalex
A5012994943,https://openalex.org/A5012994943,Ke Wu,https://orcid.org/0000-0002-8118-8011,openalex
A5100387858,https://openalex.org/A5100387858,Yue Li,https://orcid.org/0000-0003-3728-218X,openalex
A5034747934,https://openalex.org/A5034747934,Winter Wei,,openalex
A5021879561,https://openalex.org/A5021879561,Khai N. Truong,https://orcid.org/0000-0003-0774-5964,openalex
A5046982519,https://openalex.org/A5046982519,Peter Kerpedjiev,https://orcid.org/0000-0002-0454-1803,openalex
A5051193196,https://openalex.org/A5051193196,Aritra Dasgupta,https://orcid.org/0000-0002-5551-5103,openalex
A5110671171,https://openalex.org/A5110671171,Hong Wang,,openalex
A5108691146,https://openalex.org/A5108691146,Nancy D. O'brien,,openalex
A5020853176,https://openalex.org/A5020853176,Susannah M. Burrows,https://orcid.org/0000-0002-0745-7252,openalex
A5112620191,https://openalex.org/A5112620191,Harsh Shukla,,openalex
A5073315969,https://openalex.org/A5073315969,Geoffrey S. Young,https://orcid.org/0000-0001-8213-865X,openalex
A5044388347,https://openalex.org/A5044388347,Lei Qin,https://orcid.org/0000-0002-6708-1285,openalex
A5044784936,https://openalex.org/A5044784936,Amir A. Zamani,https://orcid.org/0000-0002-9101-4066,openalex
A5028506925,https://openalex.org/A5028506925,Liangge Hsu,https://orcid.org/0000-0002-8806-3334,openalex
A5066126749,https://openalex.org/A5066126749,Raymond Y. Huang,https://orcid.org/0000-0001-7661-797X,openalex
A5043288842,https://openalex.org/A5043288842,Andrey Krekhov,https://orcid.org/0000-0003-0637-6263,openalex
A5067833205,https://openalex.org/A5067833205,Sebastian Cmentowski,https://orcid.org/0000-0003-4555-6187,openalex
A5027308198,https://openalex.org/A5027308198,Andre Waschk,,openalex
A5087449583,https://openalex.org/A5087449583,Jens Krüger,https://orcid.org/0000-0002-9197-0613,openalex
A5084971891,https://openalex.org/A5084971891,Xiaowei Chu,,openalex
A5101947686,https://openalex.org/A5101947686,Kaiyi Zhang,https://orcid.org/0000-0002-0505-7343,openalex
A5101880832,https://openalex.org/A5101880832,Bao Chen,https://orcid.org/0000-0002-9342-4616,openalex
A5100371883,https://openalex.org/A5100371883,Xiaotong Li,https://orcid.org/0000-0003-4373-8243,openalex
A5007750024,https://openalex.org/A5007750024,Jian Zhang,https://orcid.org/0000-0003-1507-4718,openalex
A5011744375,https://openalex.org/A5011744375,Xuanwu Yue,https://orcid.org/0000-0002-9714-6545,openalex
A5026258275,https://openalex.org/A5026258275,Jiaxin Bai,https://orcid.org/0000-0002-8985-6467,openalex
A5040900232,https://openalex.org/A5040900232,Qinhan Liu,https://orcid.org/0009-0006-7309-4580,openalex
A5032237649,https://openalex.org/A5032237649,Yiyang Tang,https://orcid.org/0000-0002-3441-7918,openalex
A5019516751,https://openalex.org/A5019516751,Abishek Puri,,openalex
A5107340651,https://openalex.org/A5107340651,Ke Li,https://orcid.org/0000-0003-3598-4129,openalex
A5073513100,https://openalex.org/A5073513100,Alice Chu,https://orcid.org/0000-0001-6413-4938,openalex
A5019962521,https://openalex.org/A5019962521,Preeti Raghavan,https://orcid.org/0000-0002-7852-5005,openalex
A5070145454,https://openalex.org/A5070145454,Viswanath Aluru,,openalex
A5022341974,https://openalex.org/A5022341974,Emil Axelsson,https://orcid.org/0000-0003-3482-6356,openalex
A5079543434,https://openalex.org/A5079543434,Gene Payne,https://orcid.org/0000-0001-8022-4781,openalex
A5087808632,https://openalex.org/A5087808632,Micah Acinapura,,openalex
A5035009196,https://openalex.org/A5035009196,Vivian Trakinski,,openalex
A5053666302,https://openalex.org/A5053666302,Charles Hansen,,openalex
A5013887755,https://openalex.org/A5013887755,Alexander Soen,,openalex
A5066489048,https://openalex.org/A5066489048,Benjamin T. Readshaw,,openalex
A5021388582,https://openalex.org/A5021388582,Stephen M. Blackburn,https://orcid.org/0000-0001-6632-6001,openalex
A5040772427,https://openalex.org/A5040772427,Mitchell Whitelaw,https://orcid.org/0000-0003-4714-8507,openalex
A5049449495,https://openalex.org/A5049449495,Lexing Xie,https://orcid.org/0000-0001-8319-0118,openalex
A5101447377,https://openalex.org/A5101447377,Shuaiqi Wang,https://orcid.org/0000-0002-2780-7969,openalex
A5042130063,https://openalex.org/A5042130063,Noa Fish,,openalex
A5100636019,https://openalex.org/A5100636019,Yang Yue,https://orcid.org/0000-0001-6934-2357,openalex
A5036688260,https://openalex.org/A5036688260,Daniel Cohen‐or,https://orcid.org/0000-0001-6777-7445,openalex
A5100388805,https://openalex.org/A5100388805,Yanyan Wang,https://orcid.org/0009-0000-5116-7001,openalex
A5084392598,https://openalex.org/A5084392598,Xinyuan Yan,https://orcid.org/0000-0003-3373-330X,openalex
A5036782759,https://openalex.org/A5036782759,Zhaosong Huang,https://orcid.org/0000-0003-0354-8365,openalex
A5066997182,https://openalex.org/A5066997182,Shengjie Gao,,openalex
A5047130748,https://openalex.org/A5047130748,Kejie Yu,https://orcid.org/0009-0009-6046-7749,openalex
A5100623943,https://openalex.org/A5100623943,Weixia Xu,https://orcid.org/0009-0007-6327-7372,openalex
A5102006509,https://openalex.org/A5102006509,Mingjie Tang,https://orcid.org/0009-0008-5012-5035,openalex
A5101752888,https://openalex.org/A5101752888,Changhong Zhang,https://orcid.org/0009-0002-5181-1877,openalex
A5088137293,https://openalex.org/A5088137293,Sandy Engelhardt,https://orcid.org/0000-0001-8816-7654,openalex
A5110435937,https://openalex.org/A5110435937,Raffaele De Simone,,openalex
A5008786958,https://openalex.org/A5008786958,Hannah Kim,https://orcid.org/0000-0002-0137-7171,openalex
A5111693969,https://openalex.org/A5111693969,Dongjin Choi,,openalex
A5047863978,https://openalex.org/A5047863978,Barry Drake,https://orcid.org/0000-0003-4087-1524,openalex
A5101728710,https://openalex.org/A5101728710,Haesun Park,https://orcid.org/0000-0001-6259-7170,openalex
A5078222237,https://openalex.org/A5078222237,Samuel Leventhal,https://orcid.org/0000-0003-2454-0311,openalex
A5036757793,https://openalex.org/A5036757793,John J. Baglino,,openalex
A5068236602,https://openalex.org/A5068236602,Michael W. Czabaj,https://orcid.org/0000-0001-8132-2041,openalex
A5087469228,https://openalex.org/A5087469228,Ashley D. Spear,https://orcid.org/0000-0002-3933-3131,openalex
A5079272514,https://openalex.org/A5079272514,Bahador Saket,https://orcid.org/0000-0002-5896-0149,openalex
A5109433885,https://openalex.org/A5109433885,Robin Bader,,openalex
A5112353967,https://openalex.org/A5112353967,Michael Sprenger,,openalex
A5031905656,https://openalex.org/A5031905656,Nikolina Ban,https://orcid.org/0000-0002-1672-3655,openalex
A5097573644,https://openalex.org/A5097573644,Stefan Radisuhli,,openalex
A5029839417,https://openalex.org/A5029839417,Christoph Schär,https://orcid.org/0000-0002-4171-1613,openalex
A5112462951,https://openalex.org/A5112462951,Tobias Ganther,,openalex
A5048438758,https://openalex.org/A5048438758,Haris Mumtaz,,openalex
A5084913586,https://openalex.org/A5084913586,R. Jordan Crouser,https://orcid.org/0000-0001-9936-0791,openalex
A5082614315,https://openalex.org/A5082614315,Audace Nakeshimana,,openalex
A5087614901,https://openalex.org/A5087614901,Ananda Montoly,,openalex
A5101984980,https://openalex.org/A5101984980,Cong Wu,https://orcid.org/0000-0002-8652-3501,openalex
A5088714003,https://openalex.org/A5088714003,Ragini Rathore,,openalex
A5007213740,https://openalex.org/A5007213740,Zhen Cao,https://orcid.org/0000-0002-9341-3634,openalex
A5100418578,https://openalex.org/A5100418578,Chen Chen,https://orcid.org/0000-0003-4432-5790,openalex
A5100781916,https://openalex.org/A5100781916,Xue Bai,https://orcid.org/0000-0001-9717-846X,openalex
A5101523517,https://openalex.org/A5101523517,Shusen Liu,https://orcid.org/0000-0002-6455-8391,openalex
A5056062979,https://openalex.org/A5056062979,Jim Gaffney,https://orcid.org/0000-0002-2408-0047,openalex
A5112208869,https://openalex.org/A5112208869,Luc Peterson,,openalex
A5041858893,https://openalex.org/A5041858893,Peter Robinson,https://orcid.org/0000-0001-6668-6023,openalex
A5034354413,https://openalex.org/A5034354413,B. K. Spears,https://orcid.org/0000-0001-6946-8996,openalex
A5100401482,https://openalex.org/A5100401482,Di Wang,https://orcid.org/0000-0003-4908-0243,openalex
A5112096823,https://openalex.org/A5112096823,Dan Maljovec,,openalex
A5026742436,https://openalex.org/A5026742436,Rushil Anirudh,https://orcid.org/0000-0002-4186-3502,openalex
A5046632395,https://openalex.org/A5046632395,Jayaraman J. Thiagarajan,https://orcid.org/0000-0002-8517-5816,openalex
A5017294111,https://openalex.org/A5017294111,Sam Adé Jacobs,https://orcid.org/0000-0003-3425-5602,openalex
A5036789951,https://openalex.org/A5036789951,Brian C. Van Essen,https://orcid.org/0000-0002-2281-7500,openalex
A5078876685,https://openalex.org/A5078876685,David Hysom,,openalex
A5108398863,https://openalex.org/A5108398863,Jae Seung Yeom,,openalex
A5022367904,https://openalex.org/A5022367904,Fariba Khan,,openalex
A5012542802,https://openalex.org/A5012542802,Harry Yeh,https://orcid.org/0000-0002-2891-4555,openalex
A5047006333,https://openalex.org/A5047006333,Michael Schwärzler,,openalex
A5036235980,https://openalex.org/A5036235980,Christian Luksch,,openalex
A5079997473,https://openalex.org/A5079997473,Theresia Gschwandtner,https://orcid.org/0000-0002-9555-3374,openalex
A5106183469,https://openalex.org/A5106183469,Arif Ghafoor,,openalex
A5101848597,https://openalex.org/A5101848597,Yan Lyu,https://orcid.org/0000-0001-9959-9217,openalex
A5100331710,https://openalex.org/A5100331710,Xu Liu,https://orcid.org/0000-0002-8780-5455,openalex
A5083091649,https://openalex.org/A5083091649,Hanyi Chen,https://orcid.org/0000-0002-0300-3720,openalex
A5042540420,https://openalex.org/A5042540420,Arpan Mangal,,openalex
A5100399797,https://openalex.org/A5100399797,Kai Liu,https://orcid.org/0000-0001-5865-7724,openalex
A5100408359,https://openalex.org/A5100408359,Chao Chen,https://orcid.org/0000-0002-5385-3651,openalex
A5056248594,https://openalex.org/A5056248594,Brian Y. Lim,https://orcid.org/0000-0002-0543-2414,openalex
A5080082057,https://openalex.org/A5080082057,Chittayong Surakitbanharn,https://orcid.org/0000-0001-7371-0175,openalex
A5101738811,https://openalex.org/A5101738811,Zhenyu Cheryl Qian,https://orcid.org/0000-0002-7310-8608,openalex
A5077188850,https://openalex.org/A5077188850,Baldwin Nsonga,https://orcid.org/0000-0002-0651-952X,openalex
A5069807913,https://openalex.org/A5069807913,Jordi Ventosa Molina,https://orcid.org/0000-0002-8276-5001,openalex
A5054009736,https://openalex.org/A5054009736,Denis Koschichow,,openalex
A5062488503,https://openalex.org/A5062488503,Jochen Fröhlich,https://orcid.org/0000-0003-1653-5686,openalex
A5019441497,https://openalex.org/A5019441497,Adam Jurčík,,openalex
A5060860322,https://openalex.org/A5060860322,Ashok Jallepalli,https://orcid.org/0000-0003-0849-6170,openalex
A5103752748,https://openalex.org/A5103752748,Robert M. Kirby,,openalex
A5112462972,https://openalex.org/A5112462972,Tobias Gonther,,openalex
A5054156401,https://openalex.org/A5054156401,Ji Qi,https://orcid.org/0000-0002-6275-8234,openalex
A5049539242,https://openalex.org/A5049539242,Vincent Bloemen,,openalex
A5109301008,https://openalex.org/A5109301008,Shihan Wang,,openalex
A5025297422,https://openalex.org/A5025297422,Huub Van De Wetering,https://orcid.org/0000-0002-0517-1322,openalex
A5054339045,https://openalex.org/A5054339045,Ying Yang,https://orcid.org/0000-0001-9630-687X,openalex
A5017943466,https://openalex.org/A5017943466,Yuan Fang Li,https://orcid.org/0000-0003-4651-2821,openalex
A5035416919,https://openalex.org/A5035416919,Tobias Czauderna,https://orcid.org/0000-0002-1788-9593,openalex
A5024742201,https://openalex.org/A5024742201,Yongqun He,https://orcid.org/0000-0001-9189-9661,openalex
A5035982870,https://openalex.org/A5035982870,Alper Sarıkaya,https://orcid.org/0000-0003-0280-3707,openalex
A5010157704,https://openalex.org/A5010157704,Danyel Fisher,https://orcid.org/0000-0002-9019-5889,openalex
A5015755413,https://openalex.org/A5015755413,Minje Choi,,openalex
A5002184980,https://openalex.org/A5002184980,Joanne Taery Kim,,openalex
A5034622258,https://openalex.org/A5034622258,Edward Choi,https://orcid.org/0000-0002-5958-3509,openalex
A5016930939,https://openalex.org/A5016930939,Youngbin Kim,https://orcid.org/0000-0002-2114-0120,openalex
A5049474187,https://openalex.org/A5049474187,Soon‐wook Kwon,,openalex
A5084279065,https://openalex.org/A5084279065,Jimeng Sun,https://orcid.org/0000-0003-1512-6426,openalex
A5100367825,https://openalex.org/A5100367825,Chenglong Wang,https://orcid.org/0000-0003-2391-0923,openalex
A5019091316,https://openalex.org/A5019091316,Greg L. Nelson,https://orcid.org/0000-0002-6016-9727,openalex
A5037085696,https://openalex.org/A5037085696,Halden Lin,,openalex
A5055813085,https://openalex.org/A5055813085,Adam M. Smith,https://orcid.org/0000-0002-4519-8423,openalex
A5007124763,https://openalex.org/A5007124763,Bill Howe,https://orcid.org/0000-0001-8588-8472,openalex
A5100462860,https://openalex.org/A5100462860,Jiawei Zhang,https://orcid.org/0009-0003-6321-1593,openalex
A5100714578,https://openalex.org/A5100714578,Yang Wang,https://orcid.org/0000-0002-6815-0879,openalex
A5028406899,https://openalex.org/A5028406899,Piero Molino,,openalex
A5028843823,https://openalex.org/A5028843823,Lezhi Li,https://orcid.org/0000-0001-5872-0842,openalex
A5100774068,https://openalex.org/A5100774068,Jiabao Li,https://orcid.org/0000-0002-0679-1101,openalex
A5087518165,https://openalex.org/A5087518165,Junyoung Choi,https://orcid.org/0000-0002-4255-4402,openalex
A5025485089,https://openalex.org/A5025485089,Won‐ki Jeong,https://orcid.org/0000-0002-9393-6451,openalex
