author_id,n_papers,total_citations,n_awards,display_name,doi_list
A5103100469,1,2.0,0,Nigar Sultana,"[""10.1109/tvcg.2024.3456174""]"
A5103105055,1,28.0,0,Yinqiao Wang,"[""10.1109/tvcg.2021.3114765""]"
A5103112555,1,15.0,0,Thomas J. Kennedy,"[""10.1109/tvcg.2008.126""]"
A5103114181,1,141.0,0,Saul Greenberg,"[""10.1109/infvis.2003.1249008""]"
A5103119505,1,17.0,0,Kangping Hu,"[""10.1109/tvcg.2022.3209352""]"
A5103124754,1,29.0,0,Masato Okada,"[""10.1109/tvcg.2009.119""]"
A5103125479,1,2.0,0,Richard A. Miller,"[""10.1109/visual.1996.568142""]"
A5103144718,2,107.0,0,Michael Kern,"[""10.1109/tvcg.2017.2743989"", ""10.1109/tvcg.2018.2864806""]"
A5103151594,1,33.0,0,Dennis D. Spencer,"[""10.1109/tvcg.2008.150""]"
A5103154375,1,28.0,0,Prithwish Chakraborty,"[""10.1109/vast.2012.6400560""]"
A5103156716,1,12.0,0,Fengjie Wang,"[""10.1109/tvcg.2023.3326586""]"
A5103159534,1,13.0,0,Lucas Dixon,"[""10.1109/tvcg.2024.3456354""]"
A5103168454,1,3.0,0,Jiajing Guo,"[""10.1109/tvcg.2023.3326577""]"
A5103175735,2,37.0,0,Edward Angel,"[""10.1109/visual.1997.663930"", ""10.1109/visual.1999.809903""]"
A5103200303,1,36.0,0,Jiexun Li,"[""10.1109/tvcg.2009.202""]"
A5103201287,1,29.0,0,Sharon Lin,"[""10.1109/tvcg.2010.130""]"
A5103205115,3,85.0,0,Robert A. Harper,"[""10.1109/vast.2006.261427"", ""10.1109/vast.2007.4388992"", ""10.1109/vast.2008.4677355""]"
A5103210628,1,2.0,0,Paul Morris,"[""10.1109/tvcg.2021.3114868""]"
A5103210856,1,22.0,1,He He,"[""10.1109/tvcg.2023.3327396""]"
A5103213401,1,25.0,1,Lin Ping Yuan,"[""10.1109/tvcg.2022.3209386""]"
A5103234063,1,27.0,0,Neha Kumar,"[""10.1109/tvcg.2022.3209493""]"
A5103242037,2,52.0,0,Hyunjoo Song,"[""10.1109/tvcg.2016.2598796"", ""10.1109/tvcg.2020.3030414""]"
A5103242473,1,192.0,0,Ruixiang Zhang,"[""10.1109/vast.2017.8585721""]"
A5103246485,1,206.0,0,J. D. Williams,"[""10.1109/tvcg.2016.2598828""]"
A5103250875,1,72.0,0,Sean Williams,"[""10.1109/tvcg.2011.162""]"
A5103260186,1,42.0,0,Haiyan Yang,"[""10.1109/tvcg.2016.2598465""]"
A5103268247,2,12.0,0,Yumeng Xue,"[""10.1109/tvcg.2020.3030368"", ""10.1109/tvcg.2023.3327149""]"
A5103278717,2,8.0,0,Peter Oliver,"[""10.1109/tvcg.2023.3326599"", ""10.1109/tvcg.2024.3456367""]"
A5103280801,1,32.0,0,Ben Jacobsen,"[""10.1109/tvcg.2020.3030475""]"
A5103283733,1,3.0,0,Mengjie Fan,"[""10.1109/tvcg.2024.3456346""]"
A5103329632,2,299.0,0,Greg Smith,"[""10.1109/tvcg.2006.142"", ""10.1109/tvcg.2013.191""]"
A5103331862,1,27.0,0,Patrick Chiu,"[""10.1109/tvcg.2017.2744458""]"
A5103333640,1,486.0,0,Chris Stolte,"[""10.1109/tvcg.2007.70594""]"
A5103351381,1,9.0,0,D.a. Roberts,"[""10.1109/visual.1999.809882""]"
A5103395894,1,26.0,0,Ella Hendriks,"[""10.1109/tvcg.2010.134""]"
A5103403657,1,17.0,0,Carolyn L. Phillips,"[""10.1109/tvcg.2015.2466838""]"
A5103406484,8,516.0,1,Bilal Alsallakh,"[""10.1109/tvcg.2012.254"", ""10.1109/tvcg.2013.184"", ""10.1109/tvcg.2013.206"", ""10.1109/tvcg.2014.2346660"", ""10.1109/tvcg.2015.2467911"", ""10.1109/tvcg.2016.2598496"", ""10.1109/tvcg.2017.2744683"", ""10.1109/vast.2015.7347629""]"
A5103442618,1,16.0,0,J. D. Boissonnat,"[""10.1109/visual.1993.398903""]"
A5103446832,1,142.0,0,Jun Chao Xia,"[""10.1109/visual.1996.568126""]"
A5103450068,1,24.0,0,David L. Kao,"[""10.1109/visual.1997.663898""]"
A5103457231,1,22.0,0,Deryck W. Holdsworth,"[""10.1109/vast.2006.261428""]"
A5103479651,1,30.0,0,D M Hughes,"[""10.1109/tvcg.2009.161""]"
A5103494560,2,186.0,0,Meister Eduard Gröller,"[""10.1109/tvcg.2006.152"", ""10.1109/vast.2012.6400555""]"
A5103498607,1,8.0,0,Mark C. Price,"[""10.1109/tvcg.2012.188""]"
A5103506691,1,0.0,0,T. David,"[""10.1109/visual.2000.885730""]"
A5103507544,1,150.0,0,Jeroen Van Baar,"[""10.1109/visual.2001.964490""]"
A5103514631,1,35.0,0,Alan Lež,"[""10.1109/tvcg.2010.171""]"
A5103517898,1,16.0,0,Roxanne Ryan,"[""10.1109/vast.2010.5653599""]"
A5103524335,1,24.0,0,Mohamed Yakout,"[""10.1109/vast.2008.4677354""]"
A5103535994,1,28.0,0,Kim F. Wong,"[""10.1109/tvcg.2013.161""]"
A5103538662,1,22.0,0,Lewis W.f. Li,"[""10.1109/tvcg.2006.114""]"
A5103541115,1,47.0,0,Arno Kruger,"[""10.1109/tvcg.2008.161""]"
A5103543715,1,55.0,0,Enylton M. Coelho,"[""10.1109/tvcg.2007.70544""]"
A5103547404,1,16.0,0,Mudita Singhal,"[""10.1109/tvcg.2014.2346743""]"
A5103547883,1,29.0,0,Peter L. Williams,"[""10.1109/visual.1992.235228""]"
A5103551037,1,90.0,0,M. A. Storey,"[""10.1109/infvis.1997.636784""]"
A5103585576,1,11.0,0,William H. Mason,"[""10.1109/visual.1999.809921""]"
A5103598016,1,57.0,0,John Michael Schreiner,"[""10.1109/tvcg.2008.160""]"
A5103602555,1,3.0,0,R. A. Miller,"[""10.1109/visual.1996.568143""]"
A5103616614,1,10.0,0,P. Chen Robert,"[""10.1109/visual.2005.1532786""]"
A5103642464,3,29.0,0,John F. Hughes,"[""10.1109/tvcg.2009.125"", ""10.1109/visual.1992.235194"", ""10.1109/visual.1994.346309""]"
A5103649164,1,74.0,0,Christian Dick,"[""10.1109/tvcg.2014.2346448""]"
A5103711055,2,743.0,1,Matt Mckeon,"[""10.1109/tvcg.2007.70577"", ""10.1109/tvcg.2009.148""]"
A5103725392,15,976.0,4,Liu Ren,"[""10.1109/tvcg.2016.2598496"", ""10.1109/tvcg.2016.2598664"", ""10.1109/tvcg.2017.2744683"", ""10.1109/tvcg.2017.2745083"", ""10.1109/tvcg.2018.2864826"", ""10.1109/tvcg.2018.2865018"", ""10.1109/tvcg.2019.2934267"", ""10.1109/tvcg.2019.2934433"", ""10.1109/tvcg.2020.3030350"", ""10.1109/tvcg.2021.3114837"", ""10.1109/tvcg.2021.3114855"", ""10.1109/tvcg.2022.3209465"", ""10.1109/tvcg.2022.3209466"", ""10.1109/tvcg.2023.3326577"", ""10.1109/visual.2004.38""]"
A5103752748,5,407.0,0,Robert M. Kirby,"[""10.1109/tvcg.2011.206"", ""10.1109/tvcg.2013.143"", ""10.1109/tvcg.2014.2346455"", ""10.1109/tvcg.2017.2744058"", ""10.1109/tvcg.2019.2934338""]"
A5103778313,1,89.0,1,Mukund Raj,"[""10.1109/tvcg.2019.2934312""]"
A5103783835,2,94.0,0,Feiran Wu,"[""10.1109/tvcg.2018.2865126"", ""10.1109/vast.2014.7042486""]"
A5103803190,1,10.0,0,Bohyoung Kim,"[""10.1109/tvcg.2024.3456215""]"
A5103805703,1,90.0,0,B. D. Greenberg,"[""10.1109/visual.2001.964545""]"
A5103818338,2,62.0,1,Wei Xu,"[""10.1109/tvcg.2018.2865026"", ""10.1109/tvcg.2020.3030384""]"
A5103834156,1,4.0,0,Jiajun Zhu,"[""10.1109/tvcg.2024.3456328""]"
A5103851787,1,59.0,0,Amit Kumar,"[""10.1109/vast.2009.5333248""]"
A5103878806,1,23.0,0,Rollin Thomas,"[""10.1109/vast.2008.4677353""]"
A5103886740,2,25.0,0,Prashant Kumar,"[""10.1109/tvcg.2017.2744038"", ""10.1109/tvcg.2018.2864768""]"
A5103889000,1,628.0,1,James A. Wise,"[""10.1109/infvis.1995.528686""]"
A5103964376,1,1.0,0,Byeong Seok Shin,"[""10.1109/visual.1995.480808""]"
A5103971587,1,18.0,0,Ronghua Shi,"[""10.1109/vast50239.2020.00014""]"
A5104000427,1,27.0,0,Valentin Polishchuk,"[""10.1109/tvcg.2013.224""]"
A5104038125,11,1265.0,3,Matthew Brehmer,"[""10.1109/tvcg.2013.124"", ""10.1109/tvcg.2014.2346431"", ""10.1109/tvcg.2015.2466971"", ""10.1109/tvcg.2018.2865158"", ""10.1109/tvcg.2018.2865234"", ""10.1109/tvcg.2019.2934281"", ""10.1109/tvcg.2019.2934397"", ""10.1109/tvcg.2020.3030424"", ""10.1109/tvcg.2021.3114760"", ""10.1109/tvcg.2021.3114792"", ""10.1109/tvcg.2023.3326520""]"
A5104050325,1,15.0,0,Awalin Sopan,"[""10.1109/vast.2011.6102442""]"
A5104088352,1,322.0,1,Dandelion Mané,"[""10.1109/tvcg.2017.2744878""]"
A5104092128,1,13.0,0,Min Yu Huang,"[""10.1109/visual.2004.122""]"
A5104102818,1,98.0,0,Gautam Kumar,"[""10.1109/tvcg.2006.193""]"
A5104108869,1,13.0,0,Haichuan Lin,"[""10.1109/tvcg.2024.3456159""]"
A5104121600,1,67.0,0,Dimitrios Papadopoulos,"[""10.1109/tvcg.2018.2864814""]"
A5104157412,1,45.0,0,Wenlong Chen,"[""10.1109/tvcg.2018.2865021""]"
A5104270513,2,14.0,0,Jian Huang,"[""10.1109/visual.2000.885698"", ""10.1109/visual.2001.964518""]"
A5104331804,1,59.0,0,Ryan Wilson,"[""10.1109/tvcg.2016.2598544""]"
A5104385228,1,8.0,0,Kevin Huck,"[""10.1109/tvcg.2022.3209375""]"
A5104534360,1,18.0,0,Christoph Müller,"[""10.1109/tvcg.2012.282""]"
A5104884760,1,12.0,0,Aurelie Cohe,"[""10.1109/tvcg.2015.2467035""]"
A5104956003,1,0.0,0,Haon Park,"[""10.1109/visual.1991.175776""]"
A5105085040,1,134.0,0,Quan Lin,"[""10.1109/tvcg.2014.2346575""]"
A5105206771,1,18.0,0,Michelle L. Mazurek,"[""10.1109/tvcg.2013.233""]"
A5105295332,1,16.0,0,Greg Abram,"[""10.1109/tvcg.2014.2346911""]"
A5105350004,1,18.0,0,Flavie Cernesson,"[""10.1109/vast.2014.7042488""]"
A5105359225,1,16.0,0,William Tolone,"[""10.1109/tvcg.2014.2346911""]"
A5105473461,1,100.0,0,Michael Witmore,"[""10.1109/vast.2014.7042493""]"
A5105692598,1,73.0,0,Jeff W. Lichtman,"[""10.1109/tvcg.2013.142""]"
A5105697746,3,52.0,0,Hans‐peter Seidel,"[""10.1109/tvcg.2006.165"", ""10.1109/visual.2003.1250376"", ""10.1109/visual.2004.99""]"
A5105806010,1,12.0,0,M. Brasher,"[""10.1109/visual.2004.91""]"
A5105838696,2,66.0,0,S.g. Eick,"[""10.1109/infvis.1997.636782"", ""10.1109/visual.1992.235206""]"
A5105938577,1,31.0,0,Melissa Perez,"[""10.1109/tvcg.2022.3209425""]"
A5105945412,1,73.0,0,Matthew Brehmel,"[""10.1109/tvcg.2015.2467531""]"
A5105978161,5,66.0,1,Shixia Liu,"[""10.1109/tvcg.2022.3209360"", ""10.1109/tvcg.2022.3209404"", ""10.1109/tvcg.2023.3326588"", ""10.1109/tvcg.2023.3326934"", ""10.1109/tvcg.2024.3456386""]"
A5105986048,1,7.0,0,Marina E. Eremeeva,"[""10.1109/vast.2007.4388997""]"
A5106059833,1,3.0,1,Bridger Herman,"[""10.1109/tvcg.2024.3456377""]"
A5106066920,1,0.0,0,Harper Schwab,"[""10.1109/tvcg.2024.3456343""]"
A5106085270,1,106.0,0,Ben Shneiderman,"[""10.1109/vast.2009.5332595""]"
A5106113018,1,1.0,0,Shuangcheng Jiao,"[""10.1109/tvcg.2024.3456304""]"
A5106163697,1,0.0,0,Maria Gabriela Ayala,"[""10.1109/tvcg.2024.3456343""]"
A5106183469,1,12.0,0,Arif Ghafoor,"[""10.1109/tvcg.2019.2934264""]"
A5106186163,1,1.0,0,Yongfeng Ji,"[""10.1109/tvcg.2024.3456403""]"
A5106236427,1,371.0,0,G. Ellis,"[""10.1109/tvcg.2007.70535""]"
A5106247112,1,14.0,0,Chiokit Ieong,"[""10.1109/tvcg.2024.3456145""]"
A5106276284,1,0.0,0,Adam Štěpánek,"[""10.1109/tvcg.2024.3456306""]"
A5106406020,2,242.0,0,Michael S. Brown,"[""10.1109/visual.1999.809883"", ""10.1109/visual.2001.964508""]"
A5106406705,1,10.0,0,Yi Li,"[""10.1109/tvcg.2022.3209388""]"
A5106421474,2,72.0,0,Sylvia Glaber,"[""10.1109/tvcg.2015.2467961"", ""10.1109/tvcg.2015.2468291""]"
A5106486061,1,25.0,0,Kenneth Martin,"[""10.1109/visual.1999.809891""]"
A5106572355,1,6.0,0,Nora Al Naami,"[""10.1109/tvcg.2024.3456167""]"
A5106653022,1,328.0,1,L. Byron,"[""10.1109/tvcg.2008.166""]"
A5106710451,1,13.0,0,Jing Lin,"[""10.1109/tvcg.2012.242""]"
A5106723036,6,151.0,2,Cong Xie,"[""10.1109/tvcg.2014.2346913"", ""10.1109/tvcg.2016.2598479"", ""10.1109/tvcg.2018.2865026"", ""10.1109/tvcg.2022.3209361"", ""10.1109/tvcg.2023.3326943"", ""10.1109/vast50239.2020.00015""]"
A5106729977,1,4.0,0,Xiao Yan,"[""10.1109/tvcg.2023.3326930""]"
A5106832991,1,0.0,0,Tanner Finken,"[""10.1109/tvcg.2024.3456355""]"
A5106979225,1,58.0,0,Nico Korn,"[""10.1109/tvcg.2012.249""]"
A5107079519,1,4.0,0,Kaustubh Odak,"[""10.1109/tvcg.2024.3456144""]"
A5107079522,1,12.0,0,Aryaman Bahukhandi,"[""10.1109/tvcg.2024.3456398""]"
A5107079571,1,0.0,0,Holger Theise,"[""10.1109/tvcg.2024.3456384""]"
A5107093497,2,23.0,0,Fuqi Xie,"[""10.1109/tvcg.2023.3326517"", ""10.1109/tvcg.2024.3456368""]"
A5107099358,1,0.0,0,Alexander Wyss,"[""10.1109/tvcg.2024.3456329""]"
A5107099359,1,0.0,0,Amanda Hirsch Hüsler,"[""10.1109/tvcg.2024.3456329""]"
A5107100052,1,0.0,0,Hamza Afzaal,"[""10.1109/tvcg.2024.3456316""]"
A5107100061,1,2.0,1,Jan Štouracˇ,"[""10.1109/tvcg.2024.3456401""]"
A5107100062,1,2.0,1,David Bednáˇr,"[""10.1109/tvcg.2024.3456401""]"
A5107104358,1,3.0,0,Enyu Che,"[""10.1109/tvcg.2024.3456141""]"
A5107104365,1,0.0,0,Ondˇrej Strnad,"[""10.1109/tvcg.2024.3456404""]"
A5107104372,1,3.0,0,Lucas Alexandre,"[""10.1109/tvcg.2024.3456353""]"
A5107124370,1,6.0,0,Sao Myat Thazin Thane,"[""10.1109/tvcg.2024.3456378""]"
A5107124371,1,6.0,0,Victor S. Bursztyn,"[""10.1109/tvcg.2024.3456378""]"
A5107131205,1,2.0,0,Vanessa Fediuk,"[""10.1109/tvcg.2024.3456347""]"
A5107138911,1,6.0,0,Huichen Will Wang,"[""10.1109/tvcg.2024.3456378""]"
A5107293586,1,1.0,0,Saimadhav Naga Sakhamuri,"[""10.1109/tvcg.2024.3456510""]"
A5107293625,1,0.0,0,Róbert Zvara,"[""10.1109/tvcg.2024.3456306""]"
A5107293626,1,0.0,0,Vojtech ˇ Rehák ˇ,"[""10.1109/tvcg.2024.3456306""]"
A5107329767,1,16.0,0,Shaun Kennedy,"[""10.1109/tvcg.2014.2346911""]"
A5107340651,1,28.0,0,Ke Li,"[""10.1109/tvcg.2019.2934660""]"
A5107388446,1,17.0,0,Tao Hai,"[""10.1109/visual.1994.346332""]"
A5107403663,1,3.0,0,Pathan Aseef Khan,"[""10.1109/tvcg.2024.3456348""]"
A5107442042,1,46.0,0,Matthew Ward,"[""10.1109/vast.2006.261424""]"
A5107486717,1,64.0,0,Hoi Ying Tsang,"[""10.1109/tvcg.2010.149""]"
A5107542425,1,64.0,0,N. Henr,"[""10.1109/tvcg.2008.141""]"
A5107836252,1,16.0,0,Alexander G. Hauptmann,"[""10.1109/infvis.2003.1249019""]"
A5107845542,1,14.0,0,Jing Lu,"[""10.1109/tvcg.2024.3456145""]"
A5107848298,1,2.0,0,Y. Kim,"[""10.1109/visual.2004.94""]"
A5107856777,2,20.0,0,Gordon Clapworthy,"[""10.1109/tvcg.2012.267"", ""10.1109/visual.2001.964537""]"
A5107858068,3,63.0,0,J.a. Kohl,"[""10.1109/visual.2003.1250391"", ""10.1109/visual.2004.110"", ""10.1109/visual.2005.1532794""]"
A5107868159,9,211.0,0,Arie Kaufman,"[""10.1109/tvcg.2007.70573"", ""10.1109/visual.1990.146378"", ""10.1109/visual.1991.175805"", ""10.1109/visual.1995.480796"", ""10.1109/visual.1995.480813"", ""10.1109/visual.1999.809887"", ""10.1109/visual.1999.809911"", ""10.1109/visual.1999.809914"", ""10.1109/visual.2004.63""]"
A5107904995,7,1011.0,0,Mengchen Liu,"[""10.1109/tvcg.2014.2346920"", ""10.1109/tvcg.2015.2467554"", ""10.1109/tvcg.2016.2598831"", ""10.1109/tvcg.2017.2744938"", ""10.1109/tvcg.2022.3209404"", ""10.1109/vast.2018.8802509"", ""10.1109/vast50239.2020.00007""]"
A5107914650,1,22.0,0,A. Li,"[""10.1109/visual.2004.70""]"
A5107936557,1,47.0,0,Xinyi He,"[""10.1109/tvcg.2021.3114826""]"
A5107941027,1,23.0,0,Yujie Liu,"[""10.1109/vast.2008.4677368""]"
A5107941559,1,185.0,0,Mengchen Liu,"[""10.1109/tvcg.2013.196""]"
A5108035744,10,416.0,1,Hui Zhang,"[""10.1109/scivis.2015.7429488"", ""10.1109/tvcg.2017.2744218"", ""10.1109/tvcg.2018.2865041"", ""10.1109/tvcg.2019.2934630"", ""10.1109/tvcg.2020.3030359"", ""10.1109/tvcg.2022.3209352"", ""10.1109/tvcg.2022.3209373"", ""10.1109/tvcg.2023.3326524"", ""10.1109/tvcg.2024.3456200"", ""10.1109/tvcg.2024.3456216""]"
A5108060511,1,60.0,0,Ana M. Cuadros,"[""10.1109/vast.2007.4389002""]"
A5108076543,1,21.0,0,Andrea J. S. Hin,"[""10.1109/visual.1993.398850""]"
A5108089001,1,70.0,0,Philippe Rocca Serra,"[""10.1109/tvcg.2012.271""]"
A5108095510,1,121.0,0,Wing Yi Chan,"[""10.1109/tvcg.2007.70523""]"
A5108096533,5,159.0,1,Tom Peterka,"[""10.1109/tvcg.2015.2466838"", ""10.1109/tvcg.2017.2744059"", ""10.1109/tvcg.2019.2934312"", ""10.1109/tvcg.2023.3327194"", ""10.1109/tvcg.2024.3456357""]"
A5108098662,3,122.0,0,Yixian Zheng,"[""10.1109/tvcg.2015.2467194"", ""10.1109/tvcg.2016.2599378"", ""10.1109/vast.2014.7042490""]"
A5108110335,1,13.0,0,Scott Klasky,"[""10.1109/visual.2004.122""]"
A5108128870,1,71.0,0,Andreas Müller,"[""10.1109/tvcg.2014.2346677""]"
A5108131775,3,379.0,1,Bongshin Lee,"[""10.1109/tvcg.2010.194"", ""10.1109/tvcg.2016.2598828"", ""10.1109/tvcg.2024.3456358""]"
A5108140284,1,20.0,0,Christian Döring,"[""10.1109/tvcg.2008.136""]"
A5108152977,1,13.0,0,Serageldin Attia,"[""10.1109/tvcg.2024.3456160""]"
A5108189263,1,42.0,0,E. Koutsofios,"[""10.1109/visual.1999.809930""]"
A5108192133,1,6.0,0,Christopher J. Garasi,"[""10.1109/visual.2002.1183819""]"
A5108206290,1,85.0,0,James Davey,"[""10.1109/vast.2011.6102448""]"
A5108217088,1,0.0,0,S.j. Braun,"[""10.1109/visual.2001.964544""]"
A5108227925,1,32.0,0,Monika Jankun Kelly,"[""10.1109/tvcg.2006.201""]"
A5108228257,1,10.0,0,Airong Luo,"[""10.1109/vast.2012.6400558""]"
A5108254488,2,33.0,0,Zeyu Wang,"[""10.1109/tvcg.2018.2865266"", ""10.1109/tvcg.2019.2934796""]"
A5108255640,1,55.0,0,Hans Hagen,"[""10.1109/tvcg.2015.2467411""]"
A5108267469,1,229.0,0,William E. H. Harcourt‐smith,"[""10.1109/visual.2005.1532826""]"
A5108271365,1,30.0,0,Devanshu Arya,"[""10.1109/tvcg.2020.3030408""]"
A5108279292,1,112.0,1,Stefan Wrobel,"[""10.1109/vast.2011.6102454""]"
A5108322734,2,21.0,1,Hanning Shao,"[""10.1109/tvcg.2019.2934434"", ""10.1109/tvcg.2024.3456379""]"
A5108332991,1,13.0,1,Youfu Yan,"[""10.1109/tvcg.2024.3456364""]"
A5108333035,1,1.0,0,Clara Hu,"[""10.1109/tvcg.2024.3456324""]"
A5108334375,1,0.0,0,Xiangyuan Chen,"[""10.1109/tvcg.2024.3456321""]"
A5108353230,1,16.0,0,David Kriegman,"[""10.1109/visual.2001.964532""]"
A5108369244,1,18.0,0,Ralph Wickenhöfer,"[""10.1109/tvcg.2018.2864509""]"
A5108369464,1,6.0,0,H. Sobieczky,"[""10.1109/visual.1995.485151""]"
A5108370529,1,5.0,0,J.a. Trapp,"[""10.1109/visual.1996.568140""]"
A5108373086,2,78.0,0,Nickolas L. Faust,"[""10.1109/visual.1995.480800"", ""10.1109/visual.1998.745342""]"
A5108376919,5,181.0,0,Ming Wan,"[""10.1109/visual.1999.809911"", ""10.1109/visual.1999.809914"", ""10.1109/visual.2000.885674"", ""10.1109/visual.2000.885675"", ""10.1109/visual.2003.1250380""]"
A5108385048,1,44.0,0,Steve Corman,"[""10.1109/infvis.2002.1173160""]"
A5108398863,1,12.0,0,Jae Seung Yeom,"[""10.1109/tvcg.2019.2934594""]"
A5108411357,1,1.0,0,C. C. Goodrich,"[""10.1109/visual.1994.346300""]"
A5108428297,10,252.0,0,Hans Hagen,"[""10.1109/tvcg.2006.125"", ""10.1109/tvcg.2012.280"", ""10.1109/tvcg.2020.3030376"", ""10.1109/visual.1994.346315"", ""10.1109/visual.1999.809895"", ""10.1109/visual.1999.809897"", ""10.1109/visual.2001.964506"", ""10.1109/visual.2002.1183772"", ""10.1109/visual.2004.80"", ""10.1109/visual.2005.1532790""]"
A5108429764,1,40.0,0,Steven R. Corman,"[""10.1109/tvcg.2015.2467991""]"
A5108439015,3,442.0,1,Harald Bosch,"[""10.1109/tvcg.2013.186"", ""10.1109/vast.2009.5333564"", ""10.1109/vast.2012.6400557""]"
A5108445695,1,2.0,0,W. Correa,"[""10.1109/visual.2003.1250421""]"
A5108447612,4,229.0,0,Jie Liang,"[""10.1109/tvcg.2015.2467619"", ""10.1109/tvcg.2019.2934535"", ""10.1109/vast.2016.7883510"", ""10.1109/vast.2017.8585638""]"
A5108450802,1,33.0,0,Michel Burch,"[""10.1109/tvcg.2014.2346420""]"
A5108453065,1,19.0,0,L. Fritz,"[""10.1109/tvcg.2009.115""]"
A5108471520,1,45.0,0,P. Min,"[""10.1109/visual.2005.1532783""]"
A5108473644,1,3.0,0,D. Williams,"[""10.1109/visual.1999.809925""]"
A5108478426,2,158.0,0,He Xiao,"[""10.1109/tvcg.2009.179"", ""10.1109/tvcg.2010.192""]"
A5108510297,1,19.0,0,Mike Baldwin,"[""10.1109/tvcg.2006.117""]"
A5108515145,1,121.0,0,Wing Yi Chan,"[""10.1109/tvcg.2007.70523""]"
A5108515757,1,35.0,0,Andy Bardill,"[""10.1109/vast.2016.7883515""]"
A5108523119,1,39.0,0,Ming Dong,"[""10.1109/tvcg.2008.134""]"
A5108524080,2,93.0,0,Nick Cramer,"[""10.1109/tvcg.2016.2598544"", ""10.1109/vast.2015.7347625""]"
A5108525217,1,47.0,0,Guo Xun Yuan,"[""10.1109/tvcg.2012.285""]"
A5108525733,1,26.0,0,Jennifer Dungan,"[""10.1109/visual.2001.964550""]"
A5108537978,1,53.0,0,Roy Van Pelt,"[""10.1109/tvcg.2010.153""]"
A5108541705,1,34.0,0,Jamison Daniel,"[""10.1109/tvcg.2008.184""]"
A5108554343,2,37.0,0,Stuart Rose,"[""10.1109/infvis.1999.801868"", ""10.1109/vast.2009.5333437""]"
A5108557359,1,85.0,0,Yizhou Yu,"[""10.1109/vast.2010.5652467""]"
A5108568057,1,6.0,0,Daniel N. Fox,"[""10.1109/visual.1996.568149""]"
A5108568278,1,89.0,0,Heinz‐otto Peitgen,"[""10.1109/tvcg.2006.172""]"
A5108576299,1,29.0,0,Yizhi Zhang,"[""10.1109/tvcg.2023.3327197""]"
A5108580059,1,57.0,0,Qunsheng Peng,"[""10.1109/tvcg.2009.112""]"
A5108589516,2,82.0,0,Martin Fink,"[""10.1109/tvcg.2012.193"", ""10.1109/tvcg.2013.187""]"
A5108598229,1,52.0,0,Bruno Levy,"[""10.1109/tvcg.2006.173""]"
A5108600965,4,297.0,0,Steven P. Callahan,"[""10.1109/tvcg.2006.171"", ""10.1109/tvcg.2008.174"", ""10.1109/visual.2005.1532788"", ""10.1109/visual.2005.1532815""]"
A5108605811,1,16.0,0,K. L. D’amico,"[""10.1109/tvcg.2014.2346743""]"
A5108607908,1,7.0,0,J. Paul,"[""10.1109/visual.1999.809922""]"
A5108618167,1,143.0,0,H. Bosch,"[""10.1109/tvcg.2012.277""]"
A5108643002,2,123.0,1,Mathias Hummel,"[""10.1109/tvcg.2010.173"", ""10.1109/tvcg.2013.141""]"
A5108647063,1,6.0,0,Christopher S. Co,"[""10.1109/tvcg.2006.188""]"
A5108654136,1,58.0,1,Alexander Sorokin,"[""10.1109/tvcg.2007.70621""]"
A5108666122,1,14.0,0,D.m. Ranken,"[""10.1109/visual.1993.398885""]"
A5108666434,2,53.0,0,Zhenyu Guo,"[""10.1109/vast.2009.5333431"", ""10.1109/vast.2011.6102450""]"
A5108676162,1,113.0,0,J. Christie Rodgers,"[""10.1109/tvcg.2011.196""]"
A5108688291,1,99.0,0,Shing Tung Yau,"[""10.1109/visual.2004.75""]"
A5108691146,1,13.0,0,Nancy D. O'brien,"[""10.1109/tvcg.2019.2934540""]"
A5108704622,1,4.0,0,Cuixia Ma,"[""10.1109/tvcg.2023.3326932""]"
A5108718797,1,13.0,0,Claudio T. Silva,"[""10.1109/tvcg.2014.2346753""]"
A5108720368,1,2.0,0,K. Gwinner,"[""10.1109/tvcg.2012.239""]"
A5108734944,1,15.0,0,Claire F. Michaels,"[""10.1109/visual.1997.663891""]"
A5108737739,2,164.0,0,Carlos D. Correa,"[""10.1109/vast.2009.5332611"", ""10.1109/vast.2010.5652460""]"
A5108743532,3,25.0,0,Kevin Montgomery,"[""10.1109/visual.1998.745336"", ""10.1109/visual.2001.964548"", ""10.1109/visual.2001.964564""]"
A5108794610,1,13.0,0,David Crawford,"[""10.1109/visual.2004.122""]"
A5108797534,1,25.0,0,Chace Co,"[""10.1109/visual.2003.1250389""]"
A5108800050,1,26.0,0,A. König,"[""10.1109/visual.2001.964540""]"
A5108804931,1,93.0,0,Marc Levoy,"[""10.1109/visual.2004.50""]"
A5108818069,1,8.0,0,Burkhard C. Wünsche,"[""10.1109/tvcg.2012.206""]"
A5108821109,1,26.0,0,Yingcai Wu,"[""10.1109/tvcg.2022.3209360""]"
A5108823863,1,171.0,0,Florian Gerhardt,"[""10.1109/tvcg.2007.70551""]"
A5108824539,1,72.0,0,Fangxin Ouyang,"[""10.1109/tvcg.2018.2864843""]"
A5108833512,1,0.0,0,M. Gorman,"[""10.1109/visual.2000.885725""]"
A5108851816,1,14.0,0,J. Albert Robbins,"[""10.1109/visual.2004.46""]"
A5108872962,1,12.0,0,Jieyi Chen,"[""10.1109/tvcg.2023.3327148""]"
