author_id,papers,citations,awards,author_name
A5106406705,1,11.0,0,Yi Li
A5106421474,2,72.0,0,Sylvia Glaber
A5106486061,1,25.0,0,Kenneth Martin
A5106572355,1,6.0,0,Nora Al-naami
A5106653022,1,331.0,1,L. Byron
A5106710451,1,13.0,0,Jing Lin
A5106723036,6,153.0,2,Cong Xie
A5106729977,1,5.0,0,Xiao Yan
A5106832991,1,0.0,0,Tanner Finken
A5106979225,1,58.0,0,Nico Korn
A5107079519,1,4.0,0,Kaustubh Odak
A5107079522,1,13.0,0,Aryaman Bahukhandi
A5107079571,1,0.0,0,Holger Theise
A5107093497,2,25.0,0,Fuqi Xie
A5107099358,1,0.0,0,Alexander Wyss
A5107099359,1,0.0,0,Amanda Hirsch-hüsler
A5107100052,1,0.0,0,Hamza Afzaal
A5107100061,1,2.0,1,Jan Štouracˇ
A5107100062,1,2.0,1,David Bednáˇr
A5107104358,1,3.0,0,Enyu Che
A5107104365,1,0.0,0,Ondˇrej Strnad
A5107104372,1,3.0,0,Lucas Alexandre
A5107124370,1,6.0,0,Sao Myat Thazin Thane
A5107124371,1,6.0,0,Victor S. Bursztyn
A5107131205,1,2.0,0,Vanessa Fediuk
A5107138911,1,6.0,0,Huichen Will Wang
A5107293586,1,1.0,0,Saimadhav Naga Sakhamuri
A5107293625,1,0.0,0,Róbert Zvara
A5107293626,1,0.0,0,Vojtech ˇ Rehák ˇ
A5107329767,1,16.0,0,Shaun Kennedy
A5107340651,1,28.0,0,Ke Li
A5107388446,1,17.0,0,Tao Hai
A5107403663,1,3.0,0,Pathan Aseef Khan
A5107442042,1,46.0,0,Matthew Ward
A5107486717,1,65.0,0,Hoi Ying Tsang
A5107542425,1,64.0,0,N. Henr
A5107836252,1,16.0,0,Alexander G. Hauptmann
A5107845542,1,14.0,0,Jing Lu
A5107848298,1,2.0,0,Y. Kim
A5107856777,2,20.0,0,Gordon Clapworthy
A5107858068,3,63.0,0,J.a. Kohl
A5107868159,9,211.0,0,Arie Kaufman
A5107904995,7,1018.0,0,Mengchen Liu
A5107914650,1,22.0,0,A. Li
A5107936557,1,48.0,0,Xinyi He
A5107941027,1,23.0,0,Yujie Liu
A5107941559,1,186.0,0,Mengchen Liu
A5108035744,10,418.0,1,Hui Zhang
A5108060511,1,60.0,0,Ana M. Cuadros
A5108076543,1,21.0,0,Andrea J. S. Hin
A5108089001,1,70.0,0,Philippe Rocca-serra
A5108095510,1,246.0,0,Wing-yi Chan
A5108096533,5,160.0,1,Tom Peterka
A5108098662,3,123.0,0,Yixian Zheng
A5108110335,1,13.0,0,Scott Klasky
A5108128870,1,73.0,0,Andreas Müller
A5108131775,3,382.0,1,Bongshin Lee
A5108140284,1,20.0,0,Christian Döring
A5108152977,1,14.0,0,Serageldin Attia
A5108189263,1,42.0,0,E. Koutsofios
A5108192133,1,6.0,0,Christopher J. Garasi
A5108206290,1,85.0,0,James Davey
A5108217088,1,0.0,0,S.j. Braun
A5108227925,1,32.0,0,Monika Jankun-kelly
A5108228257,1,10.0,0,Airong Luo
A5108254488,2,33.0,0,Zeyu Wang
A5108255640,1,55.0,0,Hans Hagen
A5108271365,1,31.0,0,Devanshu Arya
A5108279292,1,112.0,1,Stefan Wrobel
A5108322734,2,21.0,1,Hanning Shao
A5108332991,1,14.0,1,Youfu Yan
A5108333035,1,2.0,0,Clara Hu
A5108334375,1,0.0,0,Xiangyuan Chen
A5108353230,1,16.0,0,David Kriegman
A5108369244,1,18.0,0,Ralph Wickenhöfer
A5108369464,1,6.0,0,H. Sobieczky
A5108370529,1,5.0,0,J.a. Trapp
A5108373086,2,78.0,0,Nickolas L. Faust
A5108376919,5,181.0,0,Ming Wan
A5108385048,1,44.0,0,Steve Corman
A5108398863,1,12.0,0,Jae-seung Yeom
A5108411357,1,1.0,0,C. C. Goodrich
A5108428297,10,252.0,0,Hans Hagen
A5108429764,1,40.0,0,Steven R. Corman
A5108439015,3,443.0,1,Harald Bosch
A5108445695,1,2.0,0,W. Correa
A5108447612,4,229.0,0,Jie Liang
A5108450802,1,33.0,0,Michel Burch
A5108453065,1,19.0,0,L. Fritz
A5108471520,1,45.0,0,P. Min
A5108473644,1,3.0,0,D. Williams
A5108478426,2,160.0,0,He Xiao
A5108510297,1,19.0,0,Mike Baldwin
A5108515145,1,246.0,0,Wing-yi Chan
A5108515757,1,35.0,0,Andy Bardill
A5108523119,1,39.0,0,Ming Dong
A5108524080,2,93.0,0,Nick Cramer
A5108525217,1,47.0,0,Guo-xun Yuan
A5108525733,1,26.0,0,Jennifer Dungan
A5108537978,1,53.0,0,Roy Van Pelt
A5108541705,1,34.0,0,Jamison Daniel
A5108554343,2,37.0,0,Stuart Rose
A5108557359,1,85.0,0,Yizhou Yu
A5108568057,1,6.0,0,Daniel N. Fox
A5108568278,1,89.0,0,Heinz‐otto Peitgen
A5108576299,1,32.0,0,Yizhi Zhang
A5108580059,1,57.0,0,Qunsheng Peng
A5108589516,2,83.0,0,Martin Fink
A5108598229,1,52.0,0,Bruno Levy
A5108600965,4,299.0,0,Steven P. Callahan
A5108605811,1,16.0,0,K. L. D’amico
A5108607908,1,7.0,0,J. Paul
A5108618167,1,143.0,0,H. Bosch
A5108643002,2,123.0,1,Mathias Hummel
A5108647063,1,6.0,0,Christopher S. Co
A5108654136,1,58.0,1,Alexander Sorokin
A5108666122,1,14.0,0,D.m. Ranken
A5108666434,2,53.0,0,Zhenyu Guo
A5108676162,1,113.0,0,J. Christie Rodgers
A5108688291,1,99.0,0,Shing Tung Yau
A5108691146,1,13.0,0,Nancy D. O'brien
A5108704622,1,4.0,0,Cuixia Ma
A5108718797,1,13.0,0,Claudio T. Silva
A5108720368,1,2.0,0,K. Gwinner
A5108734944,1,15.0,0,Claire F. Michaels
A5108737739,2,164.0,0,Carlos D. Correa
A5108743532,3,25.0,0,Kevin Montgomery
A5108794610,1,13.0,0,David Crawford
A5108797534,1,25.0,0,Chace Co
A5108800050,1,26.0,0,A. König
A5108804931,1,93.0,0,Marc Levoy
A5108818069,1,8.0,0,Burkhard C. Wünsche
A5108821109,1,26.0,0,Yingcai Wu
A5108823863,1,171.0,0,Florian Gerhardt
A5108824539,1,72.0,0,Fangxin Ouyang
A5108833512,1,0.0,0,M. Gorman
A5108851816,1,14.0,0,J. Albert Robbins
A5108872962,1,12.0,0,Jieyi Chen
A5108901039,1,9.0,0,Yuansong Xu
A5108961510,1,19.0,0,Eric Moerth
A5108963741,1,5.0,1,Yu Liu
A5108982981,1,2.0,0,Grace Ko
A5108982982,1,2.0,0,Hyemi Song
A5108982991,1,8.0,0,Huamin Qu
A5108990430,2,76.0,0,R. Van Pelt
A5108998800,1,2.0,0,Yuhan Duan
A5109011007,1,9.0,0,Rick Riensche
A5109030283,1,77.0,0,Chris Ho
A5109035905,3,437.0,2,Stuart K. Card
A5109036417,1,191.0,0,Yuhong Li
A5109040635,1,247.0,0,Hanna Schäfer
A5109054554,1,23.0,0,Elizabeth M. Wenzel
A5109057211,1,41.0,0,Matthias Bernhard
A5109058443,1,73.0,1,H. E. Cline
A5109074176,1,37.0,0,Donald P. Dione
A5109081047,1,34.0,0,Marcus E. Brewster
A5109089684,1,4.0,0,Robert Albert
A5109129845,1,46.0,0,James Fallon
A5109139516,1,0.0,0,Bo Yang
A5109145756,1,63.0,0,Xuexiang Xie
A5109147481,1,73.0,1,R. Kikinis
A5109158457,1,23.0,0,Ольга Александровна Карпенко
A5109163772,9,411.0,0,Wolfgang Straßer
A5109166599,1,11.0,0,R.m. Mclaughlin
A5109177988,1,75.0,0,Dan Imre
A5109181732,2,87.0,0,Soon Tee Teoh
A5109182210,2,65.0,0,Κ. H. Höhne
A5109182814,1,58.0,1,Christopher Wren
A5109188615,1,7.0,0,Ea Sonenberg
A5109193118,1,77.0,0,Julian Gallop
A5109197974,1,0.0,0,John G. Hagedorn
A5109201974,1,51.0,0,Sung Ye Kim
A5109211487,1,81.0,0,Patrice Simard
A5109214905,1,18.0,0,Philipp Beck
A5109216322,6,314.0,1,Steven F. Roth
A5109218884,1,12.0,0,James D. Hollan
A5109221960,1,12.0,0,Albert Badre
A5109222584,1,70.0,1,Sara L. Su
A5109222951,2,75.0,0,Andrei State
A5109223725,1,77.0,0,M. Sagar
A5109224153,1,71.0,0,Michael Burch
A5109229937,4,396.0,0,Kwan‐liu Ma
A5109230686,1,56.0,0,Anna Tikhonova
A5109232507,1,41.0,0,E. Grundy
A5109232728,3,249.0,0,Jörn Schneidewind
A5109233250,2,132.0,0,Mingxuan Yuan
A5109233918,1,10.0,0,Chen Chun-ming
A5109234117,5,247.0,0,Kai Bürger
A5109244259,1,39.0,0,C. Jaynes
A5109247506,1,13.0,0,Jean‐michel Dischler
A5109247542,1,21.0,0,J. Schneidewind
A5109248181,1,62.0,0,Mehdi Ammi
A5109251464,1,45.0,0,Joern Schneidewind
A5109253083,1,255.0,1,Philippe Castagliola
A5109257024,2,44.0,0,Shiqing He
A5109257375,2,38.0,0,Nafees Ahmed
A5109259472,6,222.0,0,Ayellet Tal
A5109262430,1,89.0,0,Chenyang Ji
A5109264459,1,99.0,1,D. Stalling
A5109278581,2,74.0,0,Rock Leung
A5109286843,1,22.0,0,Krishna Madhavan
A5109301008,1,14.0,0,Shihan Wang
A5109307699,3,119.0,0,Maureen Stone
A5109312690,1,0.0,0,Reinhard Männer
A5109335900,1,168.0,0,GP Johnson
A5109341575,1,17.0,0,Joshua Levasseur
A5109343398,1,64.0,0,Falk Schreiber
A5109345368,6,822.0,1,Mark A. Duchaineau
A5109366152,1,3.0,0,Goran Todorović
A5109389598,1,8.0,0,Wei Zeng
A5109392646,1,6.0,0,Seung‐hoon Cha
A5109403506,1,46.0,0,Andreas Schatler
A5109404977,1,119.0,1,Madeline L. Parker
A5109433885,1,36.0,0,Robin Bader
A5109436306,1,5.0,0,Thomas Peterka
A5109437922,1,11.0,0,Christopher Jermaine
A5109447623,3,219.0,0,Carlos Correa
A5109455937,1,22.0,0,Terry Welsh
A5109478560,2,70.0,0,David Chung
A5109495591,1,6.0,0,N. Andersson
A5109505961,2,6.0,0,Thomas Gerstner
A5109508738,1,23.0,0,W. H. Warren
A5109522032,1,28.0,0,H. Krüger
A5109526081,1,0.0,0,Atul Kumar
A5109533956,1,5.0,1,Luca Maria Gambardella
A5109535463,1,5.0,0,Lin Yan
A5109539324,1,56.0,0,Randy E. Ellis
A5109551977,2,69.0,0,Stuart Card
A5109555554,1,8.0,0,Martin C. Freund
A5109559450,2,632.0,0,B. Johnson
A5109576204,1,0.0,0,Andres Lalama
A5109616081,11,361.0,0,Siming Chen
A5109624713,1,37.0,0,Hua Su
A5109625534,1,18.0,0,C. Zhang
A5109625638,1,9.0,0,Zhiheng Nie
A5109659800,1,42.0,0,M. Schott
A5109661297,2,26.0,1,Sonia Castelo
A5109687011,1,29.0,0,M. Legendre
A5109700467,2,54.0,0,S. Prohaska
A5109701993,1,9.0,0,V. Pandit
A5109722197,8,342.0,0,Lingyun Yu
A5109760472,1,0.0,1,Etowah Adams
A5109763676,1,50.0,0,W. Dou
A5109779164,1,14.0,0,Yi Sun
A5109779273,1,8.0,0,Yihong Wu
A5109786318,1,0.0,0,Peifeng Lai
A5109792165,1,31.0,0,Xiaojing Ma
A5109811954,1,67.0,0,Chia Shen
A5109832145,2,206.0,1,David Koop
A5109839360,1,16.0,0,Weiming Gu
A5109840277,12,1340.0,0,Ross Whitaker
A5109847267,2,33.0,0,Rüdiger Schernthaner
A5109851187,1,121.0,0,Matthew D. Hoffman
A5109855094,1,144.0,0,Ching‐yung Lin
A5109857294,1,34.0,0,Nancy E. Miller
A5109877953,3,122.0,0,Suresh K. Lodha
A5109879434,1,3.0,0,Larry Brumbaugh
A5109881550,2,88.0,0,Christopher Olston
A5109885375,1,30.0,0,Bernd Fröhlich
A5109896026,1,13.0,0,Ankur Kapoor
A5109913235,1,42.0,0,Rick Kennell
A5109918057,5,219.0,0,Mei C. Chuah
A5109923670,1,8.0,0,Ao Jiao
A5109926697,1,18.0,0,H-R Trebin
A5109927089,1,56.0,0,James Stewart
A5109928029,39,1469.0,3,M. Eduard Gröller
A5109932888,1,50.0,0,Markus Ruetten
A5109938967,1,2.0,0,Rainer Schubert
A5109945954,1,1.0,0,Yuxin Tian
A5109956730,1,29.0,0,Blake Nelson
A5109966143,1,16.0,0,Jereme Haack
A5109966989,1,130.0,0,Kevin T. Mcdonnell
A5109967838,3,108.0,0,Russell M. Taylor
A5109972884,1,15.0,0,T Cullip
A5109996927,1,76.0,0,John C. Dill
A5110010093,11,564.0,0,Gregory M. Nielson
A5110028950,1,47.0,0,Gero Strauß
A5110041119,1,67.0,0,Tung Yuen Lau
A5110041711,2,39.0,0,Jim Thomas
A5110045561,1,6.0,0,R.d. Christie
A5110060027,2,37.0,0,Joyce Ma
A5110068428,1,8.0,0,E. Angel
A5110077901,1,4.0,0,David A. Yuen
A5110081972,1,10.0,0,Alan Su
A5110091560,4,25.0,0,Samuel P. Uselton
A5110094928,2,5.0,0,A. B. Rebello
A5110103090,1,13.0,0,Alex Telea
A5110111555,1,5.0,0,Snehal Pokharkar
A5110115424,1,79.0,0,Sye-min Chan
A5110121255,3,640.0,0,George Robertson
A5110142234,1,21.0,0,Nelson Chang
A5110146825,1,5.0,0,A. J. S. Wilson
A5110149984,1,13.0,0,Stephen A. Schendel
A5110156434,1,0.0,0,Mark D. Vaudin
A5110160613,2,56.0,0,Alyn Rockwood
A5110183530,2,126.0,0,C.-f. Westin
A5110190720,1,130.0,1,H. Lam
A5110192503,1,50.0,0,Shawn Bohn
A5110200187,1,173.0,0,Eugene Stanley
A5110205365,1,56.0,1,Denby Brian
A5110206816,2,21.0,0,A. Telea
A5110208682,26,1392.0,1,William Ribarsky
A5110211093,1,142.0,1,H. Jaenicke
A5110215305,1,110.0,0,H.-p. Kriegel
A5110217180,2,35.0,0,J. Korn
A5110218178,1,10.0,0,Charles A. Baker
A5110225948,1,10.0,0,Ying Feng
A5110230418,1,137.0,0,Huamin Qu
A5110234511,1,17.0,0,Haejin Jeong
A5110236358,1,56.0,0,Arie Kaufman
A5110239218,1,14.0,0,Wim De Leeuw
A5110243598,1,13.0,0,Jérémie Allard
A5110245181,1,67.0,0,Faisal Taher
A5110248799,1,5.0,0,Wai-yin Ng
A5110255766,1,32.0,0,D Stredney
A5110270006,2,210.0,0,Neil Spring
A5110308970,2,39.0,0,K.-l. Ma
A5110321988,29,978.0,1,Eduard Gröller
A5110322946,1,3.0,0,Zhengrong Liang
A5110327007,4,344.0,1,Heidi Lam
A5110367005,1,23.0,0,Yuhua Zhou
A5110386745,2,224.0,0,Ozan Ersoy
A5110390560,1,0.0,0,Harald Mayer
A5110429168,1,2.0,0,N. Duric
A5110435937,1,16.0,0,Raffaele De Simone
A5110453288,1,0.0,0,M. Zhu
A5110466417,1,140.0,0,Ricardo S. Avila
A5110467360,3,146.0,0,Charl P. Botha
A5110470142,1,85.0,0,Ely S. Simon
A5110474366,1,23.0,0,George G. Robertson
A5110478999,1,103.0,0,J. Fredrick Cornhill
A5110490385,1,156.0,0,Ya‐hsin Hung
A5110497903,2,0.0,0,W.c. Deleeuw
A5110506074,1,24.0,0,Stephan Kerpedjiev
A5110515495,1,10.0,0,Kan Dai
A5110532339,1,69.0,0,Michael Schlemmer
A5110532835,1,83.0,0,R. A. Robb
A5110533822,1,5.0,0,D. V. Holliday
A5110539266,1,23.0,0,Guy Danon
A5110551419,1,12.0,0,Weichao Wang
A5110584068,1,99.0,0,Torsten Müller
A5110631057,3,240.0,1,Steven Bergner
A5110633723,1,36.0,0,Fangfang Sheng
A5110639918,1,49.0,0,Ronald Yeh
A5110655140,1,8.0,0,Vladimir Molchanov
A5110671171,1,13.0,0,Hong Wang
A5110687741,1,12.0,0,Chat Wacharamanotham
A5110690377,1,51.0,0,Greg Zelinsky
A5110696883,3,374.0,1,Lauro Lins
A5110702946,2,33.0,0,P. Chopra
A5110709331,1,20.0,0,Philip K. Berger
A5110737673,1,66.0,0,David Epstein
A5110754903,1,90.0,0,S. Zhang
A5110760354,1,34.0,0,Sean Ahern
A5110798952,1,20.0,0,Laurent Saroul
A5110810014,1,5.0,0,Weifeng Chen
A5110816930,1,120.0,1,Yulei Fan
A5110823564,3,209.0,0,Çağatay Demiralp
A5110827633,2,803.0,0,Nathalie Henry
A5110871918,2,381.0,0,P. Amburn
A5110877700,1,2.0,0,Brennan Williams
A5110914530,1,35.0,0,Raj Batra
A5110917883,4,31.0,0,Ming Wan
A5110921557,1,30.0,1,Stephen Linton
A5110972863,1,17.0,0,Woon Jae Ruh
A5110998886,8,295.0,3,L. Hesselink
A5111023543,1,18.0,0,Jing Wu
A5111027772,1,5.0,0,R. R. Johnson
A5111035260,1,14.0,0,B. Pham
A5111046341,1,137.0,1,S. Parker
A5111056004,3,36.0,0,Hariharan Subramonyam
A5111062893,1,7.0,0,Ke Xu
A5111105324,1,6.0,0,S. Bergner
A5111217403,2,126.0,0,K.t. Mcdonnell
A5111244981,3,10.0,0,D. Wills
A5111249520,1,62.0,0,Zhiguang Yang
A5111253938,1,13.0,0,T. Milo
A5111314141,3,137.0,0,Jing Hua
A5111321527,1,2.0,0,Jianing Yin
A5111322014,1,67.0,0,Gregory A. Turner
A5111372776,1,18.0,0,S. Washburn
A5111373264,3,171.0,0,John C. Hart
A5111374231,2,57.0,0,M. Yousuff Hussaini
A5111374621,1,9.0,0,James A. Hall
A5111376244,1,16.0,0,Riccardo Scopigno
A5111379899,1,14.0,0,C. Schwartz
A5111387237,1,0.0,0,M. Botts
A5111410481,4,83.0,0,C. Weigle
A5111420760,2,59.0,0,Roel Truyen
A5111427389,1,16.0,0,Bobbie Nguyen
A5111430017,1,3.0,0,Haw-jye Shyu
A5111457898,1,16.0,0,C. Massimiliano
A5111474310,1,10.0,0,Fausto Bernardini
A5111476242,2,36.0,0,Ho-lun Cheng
A5111478001,2,23.0,0,Jurriaan D. Mulder
A5111480813,1,12.0,0,C.-k. Tang
A5111483107,1,16.0,0,Karsten Schwan
A5111487759,1,14.0,0,Richard D. Lawrence
A5111503347,1,36.0,0,Hidekazu Shiozawa
A5111504608,2,73.0,0,Barry Becker
A5111512427,1,144.0,0,Sabrina Lin
A5111526853,1,57.0,0,Deborah Hix
A5111532092,1,30.0,0,Sungahnn Ko
A5111533246,1,23.0,0,Sarah Poon
A5111539577,3,46.0,0,Patrick Mackey
A5111543429,1,11.0,0,Chuck Baker
A5111545544,1,200.0,0,Michael Cox
A5111552264,2,5.0,0,G. L. Kinzel
A5111556221,1,63.0,0,Gerhard Roth
A5111569276,1,41.0,0,Gaël Guennebaud
A5111575546,1,91.0,0,Deborah Silver
A5111602424,1,23.0,0,M. J. Tarr
A5111607390,1,10.0,0,Stephen P. Meador
A5111607979,1,37.0,0,K. R. Tate
A5111638399,1,173.0,0,Susan Dumais
A5111647528,3,33.0,0,Joerg Meyer
A5111648214,1,63.0,0,Bohyoung Kim
A5111651034,1,73.0,1,Lisa Gleason
A5111653605,2,6.0,0,C. F. Cerco
A5111683172,2,65.0,0,Th. Schiemann
A5111688622,2,61.0,0,Han-wei Shen
A5111693969,1,18.0,0,Dongjin Choi
A5111699781,2,14.0,0,David M. Senseman
A5111715935,1,165.0,0,C. Ahlberg
A5111722902,1,28.0,0,Michael J. Henry
A5111748591,1,6.0,0,F.c.a. Groen
A5111752646,1,46.0,0,Zaixian Xie
A5111759189,1,22.0,0,Stéphane Puechmorel
A5111760033,3,46.0,0,Andrzej Szymczak
A5111782929,1,112.0,0,Lawrence D. Bergman
A5111820297,1,136.0,0,D. Roseman
A5111830942,1,28.0,0,Mendel Rosenblum
A5111832578,4,170.0,0,Chris Muelder
A5111834154,1,194.0,0,Matěj Novotný
A5111866759,1,14.0,0,T. Teraoka
A5111879543,1,33.0,0,H.-p. Seidel
A5111881847,2,243.0,0,H. Towles
A5111887901,1,4.0,0,Jayashree Kundu
A5111899847,1,88.0,0,Jishang Wei
A5111902609,1,6.0,0,Preben Mogensen
A5111905497,1,47.0,0,Debora Silver
A5111907242,2,200.0,2,Patrick Hanrahan
A5111915664,1,72.0,0,Tim Kroeger
A5111920393,1,13.0,0,Donald J. Lehmann
A5111922380,3,138.0,0,C. Silva
A5111926316,1,7.0,0,P. Irani
A5111935550,1,22.0,0,Scott Dillard
A5111942655,1,55.0,0,Guenther Greiner
A5111960386,2,12.0,0,Tzi‐cker Chiueh
A5111962621,1,28.0,0,Y. Hatanaka
A5111965365,1,28.0,0,R. Reich
A5111966129,1,158.0,0,Bastian Goldlücke
A5111966205,1,29.0,0,Antonello Moneta
A5111966355,1,76.0,0,J. Kehrer
A5111973396,6,104.0,0,Martin Bertram
A5111981175,4,107.0,1,Harald Obermaier
A5111985276,5,222.0,0,Javier Oliván Bescós
A5111988164,1,22.0,0,T. King
A5111990167,1,16.0,0,Marie Desjardins
A5111991604,1,25.0,0,C.c. Law
A5111996249,1,0.0,0,Arnaud Rémy
A5111998339,1,56.0,0,Yi‐shan Lin
A5111998692,1,21.0,0,Lars Wigström
A5112004963,1,49.0,0,Doantam Phan
A5112013174,1,3.0,0,M. W. Lo
A5112038936,1,16.0,0,Maarten Löffler
A5112045175,1,29.0,0,Liang Yu
A5112047383,1,32.0,0,Ming Dong
A5112053788,1,0.0,0,R. Guritz
A5112063129,2,34.0,0,K. Eberhardt
A5112066295,1,53.0,0,Qingsong Liu
A5112072278,1,6.0,0,S Slavin
A5112096823,1,12.0,0,Dan Maljovec
A5112103083,1,56.0,0,C. Richard Johnson
A5112121545,1,34.0,0,David Israël
A5112130372,1,70.0,0,Timothy Urness
A5112135278,1,11.0,0,Jürgen Lerner
A5112159044,2,34.0,0,Bernd Tomandl
A5112172245,1,38.0,0,J. T. Fry
A5112174631,1,8.0,0,Y Suzuki
A5112184619,1,11.0,0,Su Huang
A5112191809,1,16.0,0,Thorn Grace
A5112198072,1,32.0,0,Thomas Sören Hoffmann
A5112206507,1,31.0,0,Annelot Kraima
A5112208869,1,12.0,0,Luc Peterson
A5112223393,2,44.0,0,Anselmo Lastra
A5112224258,1,52.0,0,Aaron Hoff
A5112225283,1,6.0,0,S. Benton
A5112234773,1,32.0,0,Yusheng Qi
A5112237540,1,80.0,0,Calle Winskog
A5112238808,1,16.0,0,James Robergé
A5112241404,1,4.0,0,John A. Peterson
A5112255178,1,13.0,0,Zhuming Ai
A5112274560,2,18.0,0,J.j. Van Wijk
A5112315004,1,0.0,0,Luis Jaime Castillo
A5112326263,1,61.0,0,Marcel Van’t Veer
A5112329256,1,37.0,0,Lihong Cai
A5112334498,1,46.0,0,Mariappan S. Nadar
A5112353967,1,36.0,0,Michael Sprenger
A5112392675,1,51.0,0,Susan E. Brennan
A5112415793,1,37.0,0,Bob Spence
A5112418767,3,93.0,0,Phillip J. Barry
A5112462951,1,36.0,0,Tobias Ganther
A5112462972,1,10.0,0,Tobias Gonther
A5112468325,1,4.0,0,Stan Stoev
A5112473119,2,169.0,0,Kejian Zhao
A5112483018,1,1.0,0,Thomas Danielson
A5112506607,1,15.0,0,Jack Pegg
A5112529299,1,13.0,0,Brian M. Mccann
A5112562638,4,143.0,0,Mi Feng
A5112573944,1,52.0,0,J. Fischer
A5112611254,1,21.0,0,Birgit Walter
A5112620191,1,19.0,0,Harsh Shukla
A5112623572,1,16.0,0,Eugene Bart
A5112628493,1,26.0,0,Takayuki Itoh
A5112628805,9,215.0,1,D. Banks
A5112629519,1,8.0,0,Leroy Heinrichs
A5112630184,1,20.0,0,E.-l. Bouvier
A5112684709,2,58.0,0,Han-wei Shen
A5112705513,1,5.0,0,Zelin Ye
A5112710952,1,169.0,0,Amanda Peters
A5112716716,1,12.0,0,Donna Cox
A5112716743,1,53.0,0,Marilyn Tremaine
A5112719763,1,3.0,0,Leslie Keely
A5112741249,1,32.0,0,P. Abel
A5112758059,1,2.0,0,Danny Perez
A5112758895,1,46.0,0,Bing Ma
A5112771943,3,195.0,1,Markus John
A5112775128,1,56.0,1,Brian Duffy
A5112777216,1,7.0,0,Milana Huang
A5112781199,3,92.0,0,Wei Qiao
A5112781721,1,40.0,0,Ken Brodie
A5112795492,8,288.0,0,D. Silver
A5112799389,1,2.0,0,Graham Brookes
A5112799706,1,3.0,0,C. Morley
A5112800319,1,51.0,0,Greg Abram
A5112805597,2,30.0,0,L. Rosenblum
A5112813769,1,11.0,0,Shao-chiung Lu
A5112846539,1,6.0,0,A. Fall
A5112852462,1,17.0,0,Xinli Hou
A5112855730,3,105.0,0,Kristin Cook
A5112862357,1,39.0,0,Runzhen Huang
A5112862528,1,37.0,0,Ketan R. Bulsara
A5112867598,1,23.0,0,George Chin
A5112877229,1,69.0,0,Xizhou Zhu
A5112896879,1,5.0,0,Thomas P. Caudell
A5112947230,1,8.0,0,A. Johannsen
A5112962007,1,18.0,0,Emre Oral
A5113038657,1,5.0,0,Shaoxuan Lai
A5113091615,1,43.0,0,Xiaotao Nie
A5113115069,1,27.0,0,Jiawei Meng
A5113149232,1,32.0,0,A. Sud
A5113153568,4,169.0,0,Johannes Kehrer
A5113171808,1,1.0,0,J. Barlow
A5113174777,1,4.0,0,Xiaoru Yuan
A5113194535,1,162.0,0,C. Lewis
A5113316769,1,14.0,0,Ziyue Lin
A5113338491,1,2.0,0,B. Naylor
A5113375370,1,1.0,0,Runjin Zhang
A5113375371,1,8.0,0,Ziao Liu
A5113376015,1,2.0,0,Buwei Zhou
A5113376019,1,3.0,0,Pingshun Zhang
A5113376026,1,1.0,0,Felipe Inagaki De Oliveira
A5113387118,1,1.0,0,Aaron Sun Chen
A5113422468,1,24.0,0,R. Rosenberg
A5113437503,2,38.0,0,Gregory P. Johnson
A5113450727,1,12.0,0,Robert Patterson
A5113455173,1,11.0,0,R. Brady
A5113461040,2,38.0,0,E. Wes Bethel
A5113463067,1,21.0,0,Jeffrey M. Dicarlo
A5113463221,1,34.0,0,Michael Wolverton
A5113476228,1,6.0,0,Peter Ørbæk
A5113478834,6,197.0,0,H.p. Foote
A5113490427,1,12.0,0,Will Hill
A5113496002,1,105.0,0,Linda W. Pickle
A5113498324,1,15.0,0,Jaroslaw R. Rossignac
A5113501332,1,34.0,0,Chuck Hansen
A5113509600,1,70.0,0,Hartmut Ziegler
A5113514530,1,34.0,0,Lydia Byrne
A5113517476,5,204.0,0,Robert A. Kruger
A5113522553,1,158.0,0,P.w. Grant
A5113526945,2,2.0,0,H.j.w. Spoelder
A5113532305,1,137.0,0,Evan A. Suma
A5113554717,1,20.0,0,M. De Oliveira Neto
A5113555684,6,395.0,0,Leanna House
A5113579052,2,102.0,0,Kwan-liu Ma
A5113597103,1,2.0,0,Joe Warren
A5113597448,1,5.0,0,Jarkko Oikarinen
A5113602591,1,5.0,0,K. Fostiropoulos
A5113607394,1,60.0,0,Dirk Selle
A5113648718,1,42.0,0,P. Sutton
A5113648828,1,26.0,0,P. Kok
A5113652920,1,7.0,0,Duanjun Lu
A5113660863,1,7.0,0,Radek Grzeszczuk
A5113668181,1,74.0,0,Franklin A. Hardisty
A5113673423,1,369.0,0,Huamin Qu
A5113676982,3,194.0,0,Weifeng Chen
A5113683690,3,145.0,0,P. Muigg
A5113684296,2,43.0,0,Joe Bruce
A5113706488,1,32.0,0,Sylvia Glaßer
A5113721232,1,1.0,0,E. A. Stern
A5113721582,2,63.0,1,Silvia Born
A5113723673,2,73.0,0,Frans Gerritsen
A5113727991,1,1.0,0,Jun-gu Choi
A5113734902,1,4.0,0,Mark R. Noel
A5113740075,2,255.0,0,Kenneth A. Marx
A5113743668,3,119.0,1,David J. Schroeder
A5113745963,1,1.0,0,Yuanzhe Jin
A5113750867,1,46.0,0,Zhan Guo
A5113776101,1,4.0,0,Yingcai Xiao
A5113783034,1,57.0,0,Jochen Goertler
