author_id,openalex_author_id_url,display_name,orcid,name_variants,source
A5070664467,https://openalex.org/A5070664467,М. Б. Шнеерсон,,"[""М. Б. Шнеерсон""]",openalex
A5052272013,https://openalex.org/A5052272013,Ephraim P. Glinert,,"[""Ephraim P. Glinert""]",openalex
A5089427732,https://openalex.org/A5089427732,Borys Flak,,"[""Borys Flak""]",openalex
A5069345038,https://openalex.org/A5069345038,Peter Cahoon,,"[""Peter Cahoon""]",openalex
A5113024273,https://openalex.org/A5113024273,George K. Francis,,"[""George K. Francis""]",openalex
A5084031926,https://openalex.org/A5084031926,Loki Jörgenson,,"[""Loki Jörgenson""]",openalex
A5022563775,https://openalex.org/A5022563775,Willem Jan Knibbe,https://orcid.org/0000-0002-7177-9352,"[""Willem Jan Knibbe""]",openalex
A5014134530,https://openalex.org/A5014134530,Kamran Eftekhari Shahroudi,https://orcid.org/0000-0003-4781-4418,"[""Kamran Eftekhari Shahroudi""]",openalex
A5100359760,https://openalex.org/A5100359760,Song Han,https://orcid.org/0000-0002-4584-6136,"[""Song Han""]",openalex
A5047904851,https://openalex.org/A5047904851,G. Medioni,,"[""G. Medioni""]",openalex
A5001091537,https://openalex.org/A5001091537,G.D. Kerlick,,"[""G.D. Kerlick""]",openalex
A5103964376,https://openalex.org/A5103964376,Byeong Seok Shin,,"[""Byeong Seok Shin""]",openalex
A5114186339,https://openalex.org/A5114186339,Yeong Gil Shin,,"[""Yeong Gil Shin""]",openalex
A5014571315,https://openalex.org/A5014571315,J.M. Favre,,"[""J.M. Favre""]",openalex
A5031512976,https://openalex.org/A5031512976,J. Hahn,,"[""J. Hahn""]",openalex
A5084378679,https://openalex.org/A5084378679,Scott Parker,https://orcid.org/0000-0003-0364-4314,"[""Scott Parker""]",openalex
A5059535412,https://openalex.org/A5059535412,Ravi Samtaney,https://orcid.org/0000-0002-4702-6473,"[""Ravi Samtaney""]",openalex
A5081397237,https://openalex.org/A5081397237,A. Mankofsky,,"[""A. Mankofsky""]",openalex
A5009969946,https://openalex.org/A5009969946,E. P. Szuszczewicz,,"[""E. P. Szuszczewicz""]",openalex
A5037546466,https://openalex.org/A5037546466,Philippe Blanchard,https://orcid.org/0000-0003-0829-7737,"[""Philippe Blanchard""]",openalex
A5108411357,https://openalex.org/A5108411357,C. C. Goodrich,,"[""C. C. Goodrich""]",openalex
A5088299135,https://openalex.org/A5088299135,D. McNabb,,"[""D. McNabb""]",openalex
A5025111807,https://openalex.org/A5025111807,R. Kulkarni,https://orcid.org/0000-0002-1950-4714,"[""R. Kulkarni""]",openalex
A5059940816,https://openalex.org/A5059940816,D. Kamins,,"[""D. Kamins""]",openalex
A5074735888,https://openalex.org/A5074735888,M. Botts,,"[""M. Botts""]",openalex
A5005011087,https://openalex.org/A5005011087,J.D. Dykstra,,"[""J.D. Dykstra""]",openalex
A5036030991,https://openalex.org/A5036030991,L.S. Elson,,"[""L.S. Elson""]",openalex
A5078944567,https://openalex.org/A5078944567,S.J. Goodman,,"[""S.J. Goodman""]",openalex
A5025366851,https://openalex.org/A5025366851,Meemong Lee,https://orcid.org/0000-0002-8797-8209,"[""Meemong Lee""]",openalex
A5012273600,https://openalex.org/A5012273600,C. Roux,,"[""C. Roux""]",openalex
A5035254571,https://openalex.org/A5035254571,J.L. Coatrieux,,"[""J.L. Coatrieux""]",openalex
A5035811403,https://openalex.org/A5035811403,Jean‐Louis Dillenseger,https://orcid.org/0000-0001-8840-3944,"[""Jean‐Louis Dillenseger""]",openalex
A5022563657,https://openalex.org/A5022563657,E.K. Fishman,,"[""E.K. Fishman""]",openalex
A5001392258,https://openalex.org/A5001392258,M. Loew,,"[""M. Loew""]",openalex
A5049194562,https://openalex.org/A5049194562,H.-P. Meinzer,,"[""H.-P. Meinzer""]",openalex
A5045269456,https://openalex.org/A5045269456,J.D. Pearlman,,"[""J.D. Pearlman""]",openalex
A5046710276,https://openalex.org/A5046710276,L.M. Stone,,"[""L.M. Stone""]",openalex
A5041768867,https://openalex.org/A5041768867,T. Erickson,,"[""T. Erickson""]",openalex
A5052529506,https://openalex.org/A5052529506,B.B. Bederson,,"[""B.B. Bederson""]",openalex
A5023885910,https://openalex.org/A5023885910,P. Rothman,,"[""P. Rothman""]",openalex
A5061444327,https://openalex.org/A5061444327,R. Muzzy,,"[""R. Muzzy""]",openalex
A5079119405,https://openalex.org/A5079119405,George Celniker,,"[""George Celniker""]",openalex
A5025664174,https://openalex.org/A5025664174,Indranil Chakravarty,,"[""Indranil Chakravarty""]",openalex
A5065678560,https://openalex.org/A5065678560,Jan Moorman,,"[""Jan Moorman""]",openalex
A5041857191,https://openalex.org/A5041857191,P.A. Fletcher,,"[""P.A. Fletcher""]",openalex
A5053740039,https://openalex.org/A5053740039,P.K. Robertson,,"[""P.K. Robertson""]",openalex
A5070417318,https://openalex.org/A5070417318,X. Wu,,"[""X. Wu""]",openalex
A5035190699,https://openalex.org/A5035190699,Y. Fang,,"[""Y. Fang""]",openalex
A5019455791,https://openalex.org/A5019455791,D.A. Keim,,"[""D.A. Keim""]",openalex
A5005188371,https://openalex.org/A5005188371,V. Lum,,"[""V. Lum""]",openalex
A5060479755,https://openalex.org/A5060479755,M Christon,,"[""M Christon""]",openalex
A5082115677,https://openalex.org/A5082115677,Thomas E. Spelce,,"[""Thomas E. Spelce""]",openalex
A5029325365,https://openalex.org/A5029325365,P.T. Breen,,"[""P.T. Breen""]",openalex
A5084633844,https://openalex.org/A5084633844,M.J. Geller,,"[""M.J. Geller""]",openalex
A5036617553,https://openalex.org/A5036617553,E.E. Falco,,"[""E.E. Falco""]",openalex
A5083152658,https://openalex.org/A5083152658,D.G. Fabricant,,"[""D.G. Fabricant""]",openalex
A5018427801,https://openalex.org/A5018427801,B. Estus,,"[""B. Estus""]",openalex
A5088809053,https://openalex.org/A5088809053,N.C. Schaller,,"[""N.C. Schaller""]",openalex
A5000242175,https://openalex.org/A5000242175,D. Stevenson,,"[""D. Stevenson""]",openalex
A5061078074,https://openalex.org/A5061078074,G.M. Parulkar,,"[""G.M. Parulkar""]",openalex
A5086317241,https://openalex.org/A5086317241,J. Bowie,,"[""J. Bowie""]",openalex
A5076906063,https://openalex.org/A5076906063,H.-W. Braun,,"[""H.-W. Braun""]",openalex
A5075812205,https://openalex.org/A5075812205,R. Guerin,,"[""R. Guerin""]",openalex
A5091896171,https://openalex.org/A5091896171,D. Stevenson,,"[""D. Stevenson""]",openalex
A5060924462,https://openalex.org/A5060924462,N. Thune,,"[""N. Thune""]",openalex
A5069091804,https://openalex.org/A5069091804,B. Olstad,,"[""B. Olstad""]",openalex
A5017550751,https://openalex.org/A5017550751,N.D. Gershon,,"[""N.D. Gershon""]",openalex
A5055167808,https://openalex.org/A5055167808,W.R. Feeney,,"[""W.R. Feeney""]",openalex
A5079624151,https://openalex.org/A5079624151,W.E. Lorensen,,"[""W.E. Lorensen""]",openalex
A5037213900,https://openalex.org/A5037213900,B. Yamron,,"[""B. Yamron""]",openalex
A5081435013,https://openalex.org/A5081435013,D. Watson,,"[""D. Watson""]",openalex
A5037565801,https://openalex.org/A5037565801,J. Wejchert,,"[""J. Wejchert""]",openalex
A5056376778,https://openalex.org/A5056376778,D.W. Williams,,"[""D.W. Williams""]",openalex
A5073025632,https://openalex.org/A5073025632,B.M. Collins,,"[""B.M. Collins""]",openalex
A5061098540,https://openalex.org/A5061098540,W.E. Fordyce,,"[""W.E. Fordyce""]",openalex
A5050688852,https://openalex.org/A5050688852,J.J. Ventrella,,"[""J.J. Ventrella""]",openalex
A5031223627,https://openalex.org/A5031223627,P. Hsu,,"[""P. Hsu""]",openalex
A5043171974,https://openalex.org/A5043171974,J. Staudhammer,,"[""J. Staudhammer""]",openalex
A5008626085,https://openalex.org/A5008626085,Yan Ke,,"[""Yan Ke""]",openalex
A5039354466,https://openalex.org/A5039354466,E. S. Panduranga,,"[""E. S. Panduranga""]",openalex
A5047726449,https://openalex.org/A5047726449,Nan-Chen Chen,https://orcid.org/0000-0003-3300-4799,"[""Nan-Chen Chen""]",openalex
A5041405652,https://openalex.org/A5041405652,Been Kim,https://orcid.org/0000-0001-9938-2915,"[""Been Kim""]",openalex
A5039219845,https://openalex.org/A5039219845,D. McColgin,,"[""D. McColgin""]",openalex
A5040166190,https://openalex.org/A5040166190,Paul Hoover,https://orcid.org/0000-0001-5343-429X,"[""Paul Hoover""]",openalex
A5008156597,https://openalex.org/A5008156597,Mark Igra,,"[""Mark Igra""]",openalex
A5091351477,https://openalex.org/A5091351477,Marco Foscato,https://orcid.org/0000-0001-7762-6931,"[""Marco Foscato""]",openalex
A5056882561,https://openalex.org/A5056882561,Sondre H. Hopen Eliasson,https://orcid.org/0000-0002-7160-5651,"[""Sondre H. Hopen Eliasson""]",openalex
A5048565832,https://openalex.org/A5048565832,Vidar R. Jensen,https://orcid.org/0000-0003-2444-3220,"[""Vidar R. Jensen""]",openalex
A5103531191,https://openalex.org/A5103531191,Alberto Gonzalez,,"[""Alberto Gonzalez""]",openalex
A5109280433,https://openalex.org/A5109280433,Daisaku Yokoyama,,"[""Daisaku Yokoyama""]",openalex
A5036897675,https://openalex.org/A5036897675,Sujan Anreddy,https://orcid.org/0000-0003-3362-1332,"[""Sujan Anreddy""]",openalex
A5100366514,https://openalex.org/A5100366514,Song Zhang,https://orcid.org/0000-0001-7312-6892,"[""Song Zhang""]",openalex
A5028928243,https://openalex.org/A5028928243,Andrew E. Mercer,https://orcid.org/0000-0002-3523-1568,"[""Andrew E. Mercer""]",openalex
A5108228257,https://openalex.org/A5108228257,Airong Luo,,"[""Airong Luo""]",openalex
A5012360690,https://openalex.org/A5012360690,Patricia F Anderson,https://orcid.org/0000-0001-6348-2324,"[""Patricia F Anderson""]",openalex
A5024042587,https://openalex.org/A5024042587,Vaughan Greer,,"[""Vaughan Greer""]",openalex
A5033441497,https://openalex.org/A5033441497,Cindy Chamberland,https://orcid.org/0000-0003-1505-0329,"[""Cindy Chamberland""]",openalex
A5089731910,https://openalex.org/A5089731910,François Vachon,https://orcid.org/0000-0001-5282-6048,"[""François Vachon""]",openalex
A5106235760,https://openalex.org/A5106235760,Jean‐François Gagnon,https://orcid.org/0000-0002-8125-2925,"[""Jean‐François Gagnon""]",openalex
A5109370452,https://openalex.org/A5109370452,Simon Banbury,,"[""Simon Banbury""]",openalex
A5022831027,https://openalex.org/A5022831027,Sébastien Tremblay,https://orcid.org/0000-0002-7030-5534,"[""Sébastien Tremblay""]",openalex
A5006503105,https://openalex.org/A5006503105,Diem Tran,https://orcid.org/0000-0002-0529-4760,"[""Diem Tran""]",openalex
A5043000769,https://openalex.org/A5043000769,Cullen Bash,https://orcid.org/0000-0003-3177-3041,"[""Cullen Bash""]",openalex
A5038554108,https://openalex.org/A5038554108,Carlos Felix,,"[""Carlos Felix""]",openalex
A5054688680,https://openalex.org/A5054688680,Chandrakant Patel,https://orcid.org/0000-0003-2340-4457,"[""Chandrakant Patel""]",openalex
A5088883924,https://openalex.org/A5088883924,Yuan Yuan Chen,https://orcid.org/0000-0001-8706-766X,"[""Yuan Yuan Chen""]",openalex
A5080245749,https://openalex.org/A5080245749,Fred Olislagers,,"[""Fred Olislagers""]",openalex
A5068349994,https://openalex.org/A5068349994,Ravikiran Vadlapudi,,"[""Ravikiran Vadlapudi""]",openalex
A5039864086,https://openalex.org/A5039864086,Maryam Siahbani,,"[""Maryam Siahbani""]",openalex
A5081354508,https://openalex.org/A5081354508,Anoop Sarkar,,"[""Anoop Sarkar""]",openalex
A5065533067,https://openalex.org/A5065533067,Samah Gad,,"[""Samah Gad""]",openalex
A5087590840,https://openalex.org/A5087590840,Walter Marcelo Lamagna,,"[""Walter Marcelo Lamagna""]",openalex
A5100409186,https://openalex.org/A5100409186,Yingjie Chen,https://orcid.org/0000-0001-6705-3535,"[""Yingjie Chen""]",openalex
A5100425572,https://openalex.org/A5100425572,Li Zhang,https://orcid.org/0000-0002-4346-3318,"[""Li Zhang""]",openalex
A5059302828,https://openalex.org/A5059302828,Llyr ap Cenydd,,"[""Llyr ap Cenydd""]",openalex
A5060602503,https://openalex.org/A5060602503,Serban R. Pop,,"[""Serban R. Pop""]",openalex
A5068168522,https://openalex.org/A5068168522,Helen Cabot Miles,https://orcid.org/0000-0003-4063-6479,"[""Helen Cabot Miles""]",openalex
A5073647822,https://openalex.org/A5073647822,Chris Hughes,https://orcid.org/0000-0002-4468-6660,"[""Chris Hughes""]",openalex
A5025875274,https://openalex.org/A5025875274,William J. Teahan,https://orcid.org/0000-0003-3640-6750,"[""William J. Teahan""]",openalex
A5018524253,https://openalex.org/A5018524253,Jonathan L. DuBois,https://orcid.org/0000-0003-3154-4273,"[""Jonathan L. DuBois""]",openalex
A5029341261,https://openalex.org/A5029341261,Eric E. Monson,,"[""Eric E. Monson""]",openalex
A5101466169,https://openalex.org/A5101466169,Guangliang Chen,https://orcid.org/0000-0001-8334-3727,"[""Guangliang Chen""]",openalex
A5111903238,https://openalex.org/A5111903238,Rachael Brady,,"[""Rachael Brady""]",openalex
A5089371996,https://openalex.org/A5089371996,Mauro Maggioni,https://orcid.org/0000-0003-3258-9297,"[""Mauro Maggioni""]",openalex
A5073219294,https://openalex.org/A5073219294,Moshe Gutman,,"[""Moshe Gutman""]",openalex
A5056146161,https://openalex.org/A5056146161,Gina M. Eosco,https://orcid.org/0000-0001-5088-405X,"[""Gina M. Eosco""]",openalex
A5008834720,https://openalex.org/A5008834720,Monica Zappa,,"[""Monica Zappa""]",openalex
A5019326248,https://openalex.org/A5019326248,Derek Overby,,"[""Derek Overby""]",openalex
A5110877636,https://openalex.org/A5110877636,Jim Wall,,"[""Jim Wall""]",openalex
A5067894471,https://openalex.org/A5067894471,Mona Erfani Joorabchi,,"[""Mona Erfani Joorabchi""]",openalex
A5010137952,https://openalex.org/A5010137952,Chad Jones,,"[""Chad Jones""]",openalex
A5037339534,https://openalex.org/A5037339534,Adalberto L. Simeone,https://orcid.org/0000-0002-6096-0447,"[""Adalberto L. Simeone""]",openalex
A5011107115,https://openalex.org/A5011107115,R. Miklin,,"[""R. Miklin""]",openalex
A5009325271,https://openalex.org/A5009325271,Tomislav Lipić,https://orcid.org/0000-0002-8037-8198,"[""Tomislav Lipić""]",openalex
A5050858935,https://openalex.org/A5050858935,M. Beric,,"[""M. Beric""]",openalex
A5082933040,https://openalex.org/A5082933040,Donald Pellegrino,https://orcid.org/0000-0003-3465-8786,"[""Donald Pellegrino""]",openalex
A5060482047,https://openalex.org/A5060482047,Michael Stryker,,"[""Michael Stryker""]",openalex
A5039541641,https://openalex.org/A5039541641,Junyan Luo,,"[""Junyan Luo""]",openalex
A5029644900,https://openalex.org/A5029644900,Ian Turton,https://orcid.org/0000-0001-5631-6491,"[""Ian Turton""]",openalex
A5097963472,https://openalex.org/A5097963472,Nathan Andrysco,,"[""Nathan Andrysco""]",openalex
A5061742294,https://openalex.org/A5061742294,Bedřich Beneš,https://orcid.org/0000-0002-5293-2112,"[""Bedřich Beneš""]",openalex
A5084224959,https://openalex.org/A5084224959,K. R. Gurney,https://orcid.org/0000-0001-9218-7164,"[""K. R. Gurney""]",openalex
A5020556428,https://openalex.org/A5020556428,Loretta Auvil,,"[""Loretta Auvil""]",openalex
A5036640710,https://openalex.org/A5036640710,Xavier Llorà,,"[""Xavier Llorà""]",openalex
A5062136869,https://openalex.org/A5062136869,Duane Searsmith,https://orcid.org/0000-0002-1155-0716,"[""Duane Searsmith""]",openalex
A5040974037,https://openalex.org/A5040974037,Kelly Searsmith,https://orcid.org/0000-0002-1626-7362,"[""Kelly Searsmith""]",openalex
A5101927513,https://openalex.org/A5101927513,Adel F. Ahmed,https://orcid.org/0000-0003-0212-1642,"[""Adel F. Ahmed""]",openalex
A5112572131,https://openalex.org/A5112572131,Xiaoyan Fu,,"[""Xiaoyan Fu""]",openalex
A5071834503,https://openalex.org/A5071834503,Seok-Hee Hong,https://orcid.org/0000-0003-1698-3868,"[""Seok-Hee Hong""]",openalex
A5034599952,https://openalex.org/A5034599952,Quan Nguyen,https://orcid.org/0000-0001-7870-5703,"[""Quan Nguyen""]",openalex
A5036125612,https://openalex.org/A5036125612,S. Bailey,https://orcid.org/0000-0003-4162-6619,"[""S. Bailey""]",openalex
A5071926066,https://openalex.org/A5071926066,K. Runge,,"[""K. Runge""]",openalex
A5107343393,https://openalex.org/A5107343393,R. C. Thomas,https://orcid.org/0000-0002-2834-4257,"[""R. C. Thomas""]",openalex
A5031980919,https://openalex.org/A5031980919,Jae Jeong Choi,https://orcid.org/0000-0001-9784-9913,"[""Jae Jeong Choi""]",openalex
A5064767120,https://openalex.org/A5064767120,Sang-joon Lee,,"[""Sang-joon Lee""]",openalex
A5096981428,https://openalex.org/A5096981428,Sarah Gigitashvilli,,"[""Sarah Gigitashvilli""]",openalex
A5051344823,https://openalex.org/A5051344823,James M. Wilson,https://orcid.org/0000-0002-9630-3131,"[""James M. Wilson""]",openalex
A5098285781,https://openalex.org/A5098285781,Stephen Few,,"[""Stephen Few""]",openalex
A5101313928,https://openalex.org/A5101313928,Sam Yu-Te Lee,https://orcid.org/0009-0000-2629-3954,"[""Sam Yu-Te Lee""]",openalex
A5107079522,https://openalex.org/A5107079522,Aryaman Bahukhandi,,"[""Aryaman Bahukhandi""]",openalex
A5108332991,https://openalex.org/A5108332991,Youfu Yan,,"[""Youfu Yan""]",openalex
A5100880042,https://openalex.org/A5100880042,Yu Hou,https://orcid.org/0009-0009-7184-6592,"[""Yu Hou""]",openalex
A5034370661,https://openalex.org/A5034370661,Yongkang Xiao,https://orcid.org/0000-0002-8808-8371,"[""Yongkang Xiao""]",openalex
A5100421963,https://openalex.org/A5100421963,Rui Zhang,https://orcid.org/0000-0001-8258-3585,"[""Rui Zhang""]",openalex
A5077000036,https://openalex.org/A5077000036,Nan Chen,https://orcid.org/0000-0003-1504-6813,"[""Nan Chen""]",openalex
A5101646087,https://openalex.org/A5101646087,Yuge Zhang,https://orcid.org/0000-0002-1956-416X,"[""Yuge Zhang""]",openalex
A5101321062,https://openalex.org/A5101321062,Jiahang Xu,,"[""Jiahang Xu""]",openalex
A5059778636,https://openalex.org/A5059778636,Kan Ren,https://orcid.org/0000-0003-3391-5795,"[""Kan Ren""]",openalex
A5056175399,https://openalex.org/A5056175399,Yuqing Yang,https://orcid.org/0000-0002-3536-167X,"[""Yuqing Yang""]",openalex
A5108152977,https://openalex.org/A5108152977,Serageldin Attia,,"[""Serageldin Attia""]",openalex
A5100380931,https://openalex.org/A5100380931,Xinhua Zhang,https://orcid.org/0000-0002-4084-6022,"[""Xinhua Zhang""]",openalex
A5068080620,https://openalex.org/A5068080620,Yifan Qian,https://orcid.org/0000-0002-3914-1981,"[""Yifan Qian""]",openalex
A5061448746,https://openalex.org/A5061448746,Xiaoyu Qi,https://orcid.org/0009-0003-0292-6368,"[""Xiaoyu Qi""]",openalex
A5002041772,https://openalex.org/A5002041772,Dashun Wang,https://orcid.org/0000-0002-7054-2206,"[""Dashun Wang""]",openalex
A5009842222,https://openalex.org/A5009842222,Patrick Shriwise,https://orcid.org/0000-0002-3979-7665,"[""Patrick Shriwise""]",openalex
A5003306393,https://openalex.org/A5003306393,Skylar W. Wurster,https://orcid.org/0000-0001-6685-615X,"[""Skylar W. Wurster""]",openalex
A5004184559,https://openalex.org/A5004184559,Tianyu Xiong,https://orcid.org/0009-0005-0618-0131,"[""Tianyu Xiong""]",openalex
A5051260332,https://openalex.org/A5051260332,Zhanna Kaufman,https://orcid.org/0000-0002-9135-815X,"[""Zhanna Kaufman""]",openalex
