author_id_1,author_id_2,weight
A5012964681,A5029495631,1
A5012964681,A5063964395,1
A5012964681,A5067273223,1
A5012964681,A5088801169,1
A5012980226,A5110142234,1
A5012980226,A5113463067,1
A5012986137,A5065310800,1
A5012986137,A5073619125,1
A5012994943,A5018820623,1
A5012994943,A5021879561,1
A5012994943,A5034747934,1
A5012994943,A5048919402,1
A5012994943,A5100387858,1
A5013002615,A5058156675,1
A5013002615,A5076466786,1
A5013002615,A5109928029,1
A5013005123,A5043255121,1
A5013005123,A5079085366,1
A5013015205,A5057677891,1
A5013015205,A5108262144,1
A5013015205,A5110688685,1
A5013043483,A5035080566,1
A5013043483,A5038669787,1
A5013054287,A5063468572,1
A5013054287,A5065645994,1
A5013054287,A5075262449,1
A5013055435,A5022022242,1
A5013055435,A5024684220,1
A5013055435,A5060698638,1
A5013055435,A5091297067,1
A5013062610,A5037585757,1
A5013064867,A5088157983,1
A5013065278,A5061444760,1
A5013065278,A5065644953,1
A5013065278,A5068799512,1
A5013065278,A5078907679,1
A5013067496,A5037161857,1
A5013074014,A5018914884,1
A5013074014,A5025635776,1
A5013074014,A5051025031,1
A5013074014,A5053012503,1
A5013074014,A5061254832,1
A5013074014,A5112326263,1
A5013075379,A5086643675,1
A5013075379,A5101111637,1
A5013075379,A5109389598,1
A5013101044,A5027836272,1
A5013101044,A5035024174,1
A5013103130,A5045306550,1
A5013103130,A5072913146,1
A5013103130,A5085871644,1
A5013103130,A5091393556,1
A5013104516,A5043151044,1
A5013104516,A5050670374,1
A5013104516,A5054751297,1
A5013104516,A5065943691,1
A5013104516,A5069671253,1
A5013118329,A5027930191,1
A5013118329,A5034654931,1
A5013118329,A5067850699,1
A5013118329,A5079856131,1
A5013118329,A5084660341,1
A5013118329,A5087942346,1
A5013118329,A5089336832,1
A5013118329,A5100641142,1
A5013118329,A5102078602,1
A5013118329,A5102881467,1
A5013118329,A5103260186,1
A5013135203,A5031117535,1
A5013135203,A5046632395,1
A5013135203,A5100349956,1
A5013135203,A5102008970,1
A5013135203,A5102018107,1
A5013158304,A5021770726,1
A5013158304,A5113979435,1
A5013174025,A5022380691,1
A5013174025,A5039512936,1
A5013174025,A5079089831,1
A5013174025,A5083095334,1
A5013179348,A5036125612,1
A5013179348,A5056247138,1
A5013179348,A5071926066,1
A5013179348,A5103878806,1
A5013179348,A5107343393,1
A5013181392,A5038032626,1
A5013181392,A5048743653,1
A5013181392,A5100688179,1
A5013190090,A5031774538,1
A5013190090,A5038538698,1
A5013190090,A5044512769,1
A5013190090,A5062747295,1
A5013190090,A5076485961,1
A5013190090,A5100861848,1
A5013190090,A5102924506,1
A5013198735,A5032694211,1
A5013207939,A5016480053,1
A5013207939,A5045004921,1
A5013207939,A5067791733,1
A5013216735,A5078907679,1
A5013218669,A5026703356,1
A5013218669,A5028583853,1
A5013218669,A5030485512,1
A5013218669,A5033987709,1
A5013218669,A5039910512,1
A5013218669,A5082749324,1
A5013218669,A5109335900,1
A5013243312,A5020033710,1
A5013243312,A5022699013,1
A5013243312,A5024706967,1
A5013243312,A5033325324,1
A5013243312,A5043076336,1
A5013243312,A5046759917,1
A5013243312,A5046909181,1
A5013243312,A5051648081,1
A5013243312,A5053118584,1
A5013243312,A5055364640,1
A5013243312,A5057538550,1
A5013243312,A5059096880,1
A5013243312,A5066910344,1
A5013243312,A5067457861,1
A5013243312,A5071723951,1
A5013243312,A5072598654,1
A5013243312,A5076733321,1
A5013243312,A5091682332,1
A5013243312,A5104000427,1
A5013243312,A5110539266,1
A5013253784,A5013608601,1
A5013253784,A5075056899,1
A5013253784,A5079891721,1
A5013253784,A5100383910,1
A5013253784,A5100720869,1
A5013259507,A5019023365,1
A5013294330,A5024860629,1
A5013294330,A5060725233,1
A5013294330,A5063070612,1
A5013294330,A5070017368,1
A5013294330,A5079469658,1
A5013312993,A5054671315,1
A5013335258,A5056903170,1
A5013352966,A5025447593,1
A5013352966,A5030219659,1
A5013352966,A5073465792,1
A5013387781,A5030439152,1
A5013387781,A5033076979,1
A5013387781,A5058722948,1
A5013387781,A5062039514,1
A5013417550,A5091867930,1
A5013422789,A5029076777,1
A5013422789,A5042989375,1
A5013422789,A5058353646,1
A5013422789,A5060935547,1
A5013424156,A5081346568,1
A5013424156,A5100344494,1
A5013424156,A5100660205,1
A5013424156,A5119246991,1
A5013424156,A5119247096,1
A5013448896,A5062270059,1
A5013448896,A5108353230,1
A5013458161,A5023853044,1
A5013458161,A5113514530,1
A5013460936,A5022956652,1
A5013460936,A5026787396,1
A5013460936,A5042522958,1
A5013460936,A5057187054,1
A5013460936,A5067811410,1
A5013460936,A5069345038,1
A5013460936,A5070010340,1
A5013460936,A5074948196,1
A5013460936,A5084754494,1
A5013460936,A5086764360,1
A5013460936,A5089427732,1
A5013460936,A5100654454,1
A5013491656,A5036072031,1
A5013491656,A5040079787,1
A5013491656,A5044289462,1
A5013491656,A5052673316,1
A5013491656,A5060526863,1
A5013491656,A5064018186,1
A5013491656,A5080615708,1
A5013491656,A5080754201,1
A5013491656,A5111387237,1
A5013491656,A5113922759,1
A5013518229,A5023881736,1
A5013518229,A5065644953,1
A5013518229,A5100745766,1
A5013533653,A5041047826,1
A5013533653,A5043908299,1
A5013533653,A5044017846,1
A5013533653,A5070473813,1
A5013533653,A5074826919,1
A5013533653,A5075318719,1
A5013533653,A5075850097,1
A5013533653,A5089101881,1
A5013533653,A5105350004,1
A5013546425,A5041380271,1
A5013546425,A5088977284,1
A5013561691,A5035111823,1
A5013569934,A5032113086,1
A5013569934,A5033394104,1
A5013569934,A5033880198,1
A5013569934,A5071898071,1
A5013569934,A5108428297,1
A5013569934,A5110010093,1
A5013569934,A5111973396,1
A5013608601,A5075056899,1
A5013608601,A5079891721,1
A5013608601,A5100383910,1
A5013608601,A5100720869,1
A5013629437,A5066087528,1
A5013629437,A5081281752,1
A5013644294,A5064075576,1
A5013644294,A5108445695,1
A5013670125,A5038775008,1
A5013670125,A5042159546,1
A5013670125,A5091466289,1
A5013719632,A5025726915,1
A5013719632,A5102773082,1
A5013723403,A5019027088,1
A5013723403,A5046653731,1
A5013723403,A5100424394,1
A5013723403,A5102787759,1
A5013740450,A5037161857,1
A5013740450,A5063358260,1
A5013743493,A5028658741,1
A5013743493,A5049607294,1
A5013743493,A5056903170,1
A5013743493,A5058676844,1
A5013743493,A5064504410,1
A5013743493,A5071892737,1
A5013752660,A5065102984,1
A5013752660,A5068935138,1
A5013752660,A5091314206,1
A5013752660,A5101764191,1
A5013779026,A5024808709,1
A5013779026,A5026799813,1
A5013779026,A5026923999,1
A5013779026,A5053301712,1
A5013779026,A5085384388,1
A5013779026,A5103524335,1
A5013797659,A5051025031,1
A5013842628,A5033987709,1
A5013842628,A5059913680,1
A5013842628,A5073864158,1
A5013842628,A5075684986,1
A5013842628,A5077191719,1
A5013842628,A5077676989,1
A5013842628,A5108720368,1
A5013842628,A5109659800,1
A5013856888,A5020730215,1
A5013856888,A5023230783,1
A5013856888,A5030066648,1
A5013856888,A5042196702,1
A5013856888,A5043608701,1
A5013856888,A5049765565,1
A5013856888,A5064723143,1
A5013856888,A5070786820,1
A5013856888,A5072700322,1
A5013856888,A5086856121,1
A5013856888,A5087317081,1
A5013857042,A5052101351,1
A5013860502,A5016076717,1
A5013860502,A5071052343,1
A5013863229,A5018582673,1
A5013863229,A5035560166,1
A5013863229,A5040707287,1
A5013863229,A5063485695,1
A5013863229,A5070375205,1
A5013863229,A5071560359,1
A5013863229,A5081274814,1
A5013863229,A5100344494,1
A5013863229,A5100350382,1
A5013863229,A5100350400,1
A5013863229,A5100606995,1
A5013873009,A5038523801,1
A5013873009,A5047601205,1
A5013873009,A5063555642,1
A5013873009,A5090247961,1
A5013887755,A5021388582,1
A5013887755,A5030329460,1
A5013887755,A5040772427,1
A5013887755,A5049449495,1
A5013887755,A5066489048,1
A5013890093,A5018921434,1
A5013890093,A5076085101,1
A5013890093,A5081082727,1
A5013890093,A5112795492,1
A5013892799,A5016043799,1
A5013892799,A5036489223,1
A5013892799,A5100670084,1
A5013892799,A5101921643,1
A5013911086,A5078086722,1
A5013911086,A5107099358,1
A5013911086,A5107099359,1
A5013922391,A5015510100,1
A5013922391,A5032314866,1
A5013922391,A5080503099,1
A5013945827,A5018896453,1
A5013945827,A5024674943,1
A5013945827,A5027583201,1
A5013945827,A5102870124,1
A5013945827,A5113721582,1
A5013950108,A5032675715,1
A5013950108,A5033840361,1
A5013950108,A5034699298,1
A5013950108,A5108568278,1
A5013952808,A5019902487,1
A5013952808,A5030586741,1
A5013952808,A5033429280,1
A5013952808,A5035473399,1
A5013952808,A5044669967,1
A5013952808,A5063030920,1
A5013952808,A5068312712,1
A5013989913,A5035485219,1
A5013989913,A5101116565,1
A5014009990,A5019432893,1
A5014009990,A5031995008,1
A5014009990,A5037522383,1
A5014009990,A5038775008,1
A5014009990,A5039231102,1
A5014009990,A5039929397,1
A5014009990,A5045481063,1
A5014009990,A5047872236,1
A5014009990,A5049684321,1
A5014009990,A5050314106,1
A5014009990,A5057647519,1
A5014009990,A5073390361,1
A5014009990,A5074529716,1
A5014009990,A5075239258,1
A5014009990,A5079986783,1
A5014009990,A5091466289,1
A5014009990,A5100344522,1
A5014009990,A5100424394,1
A5014009990,A5100657544,1
A5014009990,A5100736732,1
A5014009990,A5101855382,1
A5014009990,A5101919507,1
A5014009990,A5101934910,1
A5014009990,A5102139772,1
A5014009990,A5102706250,1
A5014009990,A5102943951,1
A5014009990,A5112329256,1
A5014012890,A5035997603,1
A5014012890,A5083523340,1
A5014012890,A5111922380,1
A5014019199,A5037110552,1
A5014019199,A5047790910,1
A5014019199,A5058196703,1
A5014019199,A5073619125,1
A5014023970,A5020395140,1
A5014023970,A5031054371,1
A5014023970,A5031596501,1
A5014023970,A5037578563,1
A5014023970,A5046565976,1
A5014023970,A5065040154,1
A5014023970,A5100337178,1
A5014032522,A5091144609,1
A5014041753,A5044705924,1
A5014041753,A5090287162,1
A5014041753,A5109896026,1
A5014054165,A5038470265,1
A5014054165,A5057757147,1
A5014054165,A5059858286,1
A5014054165,A5087360152,1
A5014057564,A5110702946,1
A5014057564,A5111647528,1
A5014059913,A5035369392,1
A5014059913,A5100721790,1
A5014059913,A5100983897,1
A5014059913,A5107241380,1
A5014059913,A5111264836,1
A5014079156,A5033076979,1
A5014079156,A5102762247,1
A5014079156,A5103507544,1
A5014079156,A5103725392,1
A5014118071,A5020153026,1
A5014118071,A5022559447,1
A5014118071,A5082689282,1
A5014118071,A5086264589,1
A5014118071,A5093104403,1
A5014118071,A5093104404,1
A5014118071,A5093104405,1
A5014118071,A5100616988,1
A5014118071,A5100638703,1
A5014118071,A5101442992,1
A5014124844,A5068628473,1
A5014124844,A5077448787,1
A5014124844,A5088222500,1
A5014124844,A5089058921,1
A5014134530,A5022563775,1
A5014134530,A5112274560,1
A5014134530,A5113526945,1
A5014138072,A5055531990,1
A5014140709,A5032164035,1
A5014140709,A5075939839,1
A5014140709,A5086643675,1
A5014140709,A5100660205,1
A5014146578,A5038635168,1
A5014146578,A5102923390,1
A5014221694,A5021357065,1
A5014221694,A5026127661,1
A5014221694,A5039800821,1
A5014221694,A5051526027,1
A5014221694,A5054749881,1
A5014221694,A5064259306,1
A5014221694,A5069974313,1
A5014221694,A5076860785,1
A5014221694,A5091466289,1
A5014221694,A5108098662,1
A5014221694,A5109233250,1
A5014239595,A5037976392,1
A5014239595,A5068233377,1
A5014239595,A5111379899,1
A5014254930,A5019003563,1
A5014254930,A5019308726,1
A5014254930,A5034214530,1
A5014254930,A5064835819,1
A5014254930,A5086223886,1
A5014319412,A5057612088,1
A5014319412,A5100454615,1
A5014319412,A5103027685,1
A5014325236,A5047912015,1
A5014325236,A5053349373,1
A5014325236,A5064480048,1
A5014325236,A5100654454,1
A5014325236,A5100674437,1
A5014363196,A5023110492,1
A5014363196,A5041046532,1
A5014363196,A5055507757,1
A5014363196,A5085695563,1
A5014375244,A5027915931,1
A5014375244,A5052486843,1
A5014375244,A5075539047,1
A5014429725,A5054544594,1
A5014429725,A5075870288,1
A5014429725,A5102867647,1
A5014451969,A5027671723,1
A5014451969,A5038282791,1
A5014451969,A5076768552,1
A5014529529,A5073903190,1
A5014529529,A5093932113,1
A5014529529,A5100447162,1
A5014571315,A5031512976,1
A5014594342,A5030681323,1
A5014594342,A5031057530,1
A5014594342,A5042080340,1
A5014594342,A5061106600,1
A5014594342,A5078127596,1
A5014603089,A5015120030,1
A5014603089,A5030758481,1
A5014603089,A5031057530,1
A5014603089,A5049140163,1
A5014603089,A5056317020,1
A5014603089,A5078304037,1
A5014603089,A5089451178,1
A5014603089,A5100425352,1
A5014622702,A5044733153,1
A5014635198,A5042382359,1
A5014635198,A5061951606,1
A5014635198,A5065218054,1
A5014635198,A5072633418,1
A5014635198,A5073919282,1
A5014635198,A5091363610,1
A5014638681,A5025269831,1
A5014638681,A5041414404,1
A5014638681,A5072704951,1
A5014650495,A5030179454,1
A5014650495,A5083523340,1
A5014662947,A5019444857,1
A5014662947,A5048111120,1
A5014662947,A5054523299,1
A5014662947,A5065822896,1
A5014662947,A5073986937,1
A5014662947,A5088209296,1
A5014662947,A5091466289,1
A5014662947,A5100653962,1
A5014662947,A5100658547,1
A5014662947,A5102145315,1
A5014662947,A5107904995,1
A5014662947,A5112877229,1
A5014670663,A5020153026,1
A5014670663,A5027522481,1
A5014670663,A5035605036,1
A5014670663,A5038331765,1
A5014670663,A5043159673,1
A5014670663,A5064910105,1
A5014670663,A5072397278,1
A5014670663,A5100355230,1
A5014670663,A5101634159,1
A5014675864,A5022262779,1
A5014675864,A5023238630,1
A5014675864,A5057515797,1
A5014675864,A5065868869,1
A5014675864,A5102990231,1
A5014675864,A5107104372,1
A5014697729,A5027006702,1
A5014697729,A5052352851,1
A5014697729,A5077206384,1
A5014732659,A5026799813,1
A5014732659,A5027859763,1
A5014732659,A5055161766,1
A5014732659,A5063419107,1
A5014732659,A5100373606,1
A5014732659,A5100610862,1
A5014732659,A5101409792,1
A5014744525,A5057491936,1
A5014744525,A5066760437,1
A5014747010,A5066884090,1
A5014747010,A5108804931,1
A5014750090,A5015703834,1
A5014750090,A5018584803,1
A5014750090,A5027219758,1
A5014750090,A5082726401,1
A5014750090,A5100344294,1
A5014750090,A5102720655,1
A5014750090,A5109166599,1
A5014770241,A5036688260,1
A5014770241,A5041744005,1
A5014770241,A5064075576,1
A5014770241,A5072827199,1
A5014770241,A5101994805,1
A5014773555,A5033953993,1
A5014773555,A5113974966,1
A5014783020,A5029317616,1
A5014783020,A5032045555,1
A5014783020,A5061817648,1
A5014858614,A5039354466,1
A5014858614,A5109259472,1
A5014858614,A5110453288,1
A5014886957,A5024270237,1
A5014886957,A5030084361,1
A5014886957,A5050391966,1
A5014886957,A5052623072,1
A5014886957,A5110270006,1
A5014886957,A5111820297,1
A5014887248,A5015726919,1
A5014887248,A5049897427,1
A5014887248,A5073784823,1
A5014889758,A5015919547,1
A5014889758,A5023495279,1
A5014889758,A5031309249,1
A5014889758,A5040141831,1
A5014889758,A5045696076,1
A5014889758,A5052011548,1
A5014889758,A5053155534,1
A5014889758,A5057777900,1
A5014889758,A5064155521,1
A5014889758,A5076524203,1
A5014889758,A5082235583,1
A5014889758,A5100420423,1
A5014889758,A5100675683,1
A5014889758,A5100726331,1
A5014889758,A5106406020,1
A5014889758,A5109840277,1
A5014889758,A5109972884,1
A5014889758,A5111881847,1
A5014905815,A5022294742,1
A5014905815,A5040337866,1
A5014905815,A5051680646,1
A5014905815,A5076768552,1
A5014905815,A5080082986,1
A5014905815,A5088614523,1
A5014905815,A5100604593,1
A5014905815,A5102922863,1
A5014935641,A5019308726,1
A5014935641,A5088051797,1
A5014935641,A5088929822,1
A5014971963,A5054749881,1
A5014971963,A5077620183,1
A5014971963,A5103403657,1
A5014971963,A5108096533,1
A5015012334,A5028118323,1
A5015012334,A5064306421,1
A5015028054,A5019987122,1
A5015028054,A5021831015,1
A5015037960,A5018077023,1
A5015037960,A5018685036,1
A5015037960,A5037495122,1
A5015037960,A5043151044,1
A5015037960,A5069909173,1
A5015037960,A5072366959,1
A5015037960,A5075706889,1
A5015037960,A5085365474,1
A5015037960,A5100425320,1
A5015067762,A5018524253,1
A5015067762,A5039929397,1
A5015067762,A5057821588,1
A5015067762,A5070966718,1
A5015067762,A5106408350,1
A5015067762,A5107399134,1
A5015067762,A5109131107,1
A5015067762,A5113027757,1
A5015120030,A5030758481,1
A5015120030,A5031057530,1
A5015121983,A5065630217,1
A5015121983,A5114030345,1
A5015182248,A5017310929,1
A5015182248,A5019355403,1
A5015182248,A5024392920,1
A5015182248,A5029074262,1
A5015182248,A5031596501,1
A5015182248,A5038034454,1
A5015182248,A5039929397,1
A5015182248,A5048659639,1
A5015182248,A5051018472,1
A5015182248,A5051740940,1
A5015182248,A5054864049,1
A5015182248,A5055106396,1
A5015182248,A5056385750,1
A5015182248,A5059641706,1
A5015182248,A5060982183,1
A5015182248,A5063602485,1
A5015182248,A5063890041,1
A5015182248,A5066551739,1
A5015182248,A5068366580,1
A5015182248,A5073022588,1
A5015182248,A5076428998,1
A5015182248,A5076756639,1
A5015182248,A5077522919,1
A5015182248,A5082408638,1
A5015182248,A5084778474,1
A5015182248,A5089451178,1
A5015182248,A5096058722,1
A5015182248,A5101498642,1
A5015186378,A5028995506,1
A5015186378,A5045099476,1
A5015186378,A5047111624,1
A5015186378,A5053909459,1
A5015186378,A5063533296,1
A5015186378,A5083540777,1
A5015186378,A5089122189,1
A5015186378,A5100363961,1
A5015186378,A5100380931,1
A5015186378,A5108152977,1
A5015186378,A5114061848,1
A5015227649,A5026450669,1
A5015227649,A5051449778,1
A5015227649,A5068128247,1
A5015227649,A5076240436,1
A5015247862,A5077712580,1
A5015247862,A5100675577,1
A5015247956,A5077119810,1
A5015247956,A5107868159,1
A5015267493,A5024074640,1
A5015267493,A5031951061,1
A5015267493,A5053780707,1
A5015271163,A5018584803,1
A5015271163,A5019527013,1
A5015271163,A5025147185,1
A5015271163,A5041484012,1
A5015271163,A5075684986,1
A5015271163,A5089451178,1
A5015271163,A5100357579,1
A5015271163,A5100357613,1
A5015271163,A5108541705,1
A5015271163,A5110551419,1
A5015271163,A5110760354,1
A5015326212,A5033789331,1
A5015326212,A5066303258,1
A5015326212,A5081698392,1
A5015326212,A5084662319,1
A5015326212,A5096948675,1
A5015326212,A5097033790,1
A5015338144,A5022579345,1
A5015338144,A5077712580,1
A5015338144,A5100341745,1
A5015338144,A5100371984,1
A5015367289,A5091379507,1
A5015367289,A5110816930,1
A5015384117,A5052445776,1
A5015384117,A5071066797,1
A5015413510,A5075780861,1
A5015413510,A5110077901,1
A5015444670,A5084040979,1
A5015444670,A5088016700,1
A5015444670,A5110478999,1
A5015449928,A5022269237,1
A5015449928,A5035145111,1
A5015449928,A5043132001,1
A5015449928,A5064070779,1
A5015449928,A5112805597,1
A5015449928,A5113422468,1
A5015449928,A5114252285,1
A5015466527,A5063603168,1
A5015466527,A5102789360,1
A5015483503,A5019880413,1
A5015483503,A5042350842,1
A5015483503,A5044714148,1
A5015483503,A5072682773,1
A5015483503,A5081809692,1
A5015483503,A5082431329,1
A5015483503,A5084721447,1
A5015483503,A5103159534,1
A5015496910,A5020823835,1
A5015496910,A5029865870,1
A5015496910,A5035843473,1
A5015496910,A5069812590,1
A5015496910,A5109216322,1
A5015510100,A5032314866,1
A5015510100,A5080503099,1
A5015512418,A5091408797,1
A5015512418,A5100607707,1
A5015512418,A5100711793,1
A5015516607,A5050853661,1
A5015520753,A5056000267,1
A5015520753,A5086100491,1
A5015520753,A5091509457,1
A5015520753,A5108428297,1
A5015538446,A5066590358,1
A5015538446,A5074768455,1
A5015538446,A5089915762,1
A5015603155,A5030896164,1
A5015603155,A5031984771,1
A5015603155,A5097749307,1
A5015615908,A5032110952,1
A5015615908,A5033721445,1
A5015615908,A5034680150,1
A5015615908,A5045593944,1
A5015615908,A5069232944,1
A5015615908,A5100442802,1
A5015615908,A5110245181,1
A5015615908,A5110687741,1
A5015620637,A5029495631,1
A5015620637,A5046565976,1
A5015620637,A5047314988,1
A5015620637,A5069603364,1
A5015622039,A5035433555,1
A5015622039,A5038629539,1
A5015622039,A5056124181,1
A5015625058,A5023558209,1
A5015625058,A5032108833,1
A5015625058,A5073986937,1
A5015625058,A5088199295,1
A5015625058,A5088457703,1
